,follower
2020-01-19,18262
2020-01-20,18341
2020-01-21,18458
2020-01-22,18562
2020-01-23,18711
2020-01-24,18981
2020-01-25,19091
2020-01-26,19444
2020-01-27,19675
2020-01-28,20015
2020-01-29,20241
2020-01-30,20373
2020-01-31,20739
2020-02-01,20948
2020-02-02,21108
2020-02-03,21251
2020-02-04,21409
2020-02-05,21588
2020-02-06,21701
2020-02-07,21977
2020-02-08,22150
2020-02-09,22312
2020-02-10,22404
2020-02-11,22585
2020-02-12,22704
2020-02-13,22818
2020-02-14,22951
2020-02-15,23487
2020-02-16,23659
2020-02-17,23745
2020-02-18,23866
2020-02-19,23910
2020-02-20,23951
2020-02-21,23955
2020-02-22,24007
2020-02-23,24049
2020-02-24,24118
2020-02-25,24168
2020-02-26,24222
2020-02-27,24238
2020-02-28,24274
2020-02-29,24280
2020-03-01,24301
2020-03-02,24319
2020-03-03,24314
2020-03-04,24358
2020-03-05,24415
2020-03-06,24515
2020-03-07,24630
2020-03-08,24715
2020-03-09,24758
2020-03-10,24839
2020-03-11,24918
2020-03-12,24949
2020-03-13,25040
2020-03-14,25117
2020-03-15,25149
2020-03-16,25199
2020-03-17,25409
2020-03-18,27201
2020-03-19,27307
2020-03-20,27338
2020-03-21,27364
2020-03-22,27417
2020-03-23,27500
2020-03-24,27553
2020-03-25,27597
2020-03-26,27657
2020-03-27,27708
2020-03-28,27721
2020-03-29,27764
2020-03-30,27809
2020-03-31,27904
2020-04-01,27980
2020-04-02,28042
2020-04-03,28087
2020-04-04,28158
2020-04-05,28196
2020-04-06,28245
2020-04-07,28277
2020-04-08,28358
2020-04-09,28411
2020-04-10,28491
2020-04-11,28529
2020-04-12,28578
2020-04-13,28610
2020-04-14,28651
2020-04-15,28711
2020-04-16,28760
2020-04-17,28811
2020-04-18,28869
2020-04-19,28915
2020-04-20,28935
2020-04-21,28980
2020-04-22,29013
2020-04-23,29058
2020-04-24,29106
2020-04-25,29138
2020-04-26,29189
2020-04-27,29242
2020-04-28,29300
2020-04-29,29364
2020-04-30,29426
2020-05-01,29462
2020-05-02,29503
2020-05-03,29551
2020-05-04,29595
2020-05-05,29614
2020-05-06,29677
2020-05-07,29744
2020-05-08,29828
2020-05-09,29870
2020-05-10,29916
2020-05-11,29966
2020-05-12,30019
2020-05-13,30048
2020-05-14,30079
2020-05-15,30120
2020-05-16,30223
2020-05-17,30232
2020-05-18,30269
2020-05-19,30315
2020-05-20,30341
2020-05-21,30363
2020-05-22,30339
2020-05-23,30363
2020-05-24,30407
2020-05-25,30530
2020-05-26,30654
2020-05-27,30719
2020-05-28,30731
2020-05-29,30777
2020-05-30,30806
2020-05-31,30911
2020-06-01,30936
2020-06-02,30945
2020-06-03,30959
2020-06-04,30964
2020-06-05,30972
2020-06-06,30973
2020-06-07,30975
2020-06-08,30974
2020-06-09,30981
2020-06-10,30985
2020-06-11,30996
2020-06-12,31005
2020-06-13,31011
2020-06-15,30997
2020-06-16,30993
2020-06-18,31026
2020-06-19,31166
2020-06-20,31232
2020-06-21,31287
2020-06-22,31313
2020-06-23,31329
2020-06-24,31334
2020-06-25,31341
2020-06-26,31356
2020-06-27,31423
2020-06-28,31438
2020-06-29,31457
2020-06-30,31465
2020-07-01,31472
2020-07-02,31473
2020-07-03,31545
2020-07-04,31592
2020-07-05,31596
2020-07-06,31608
2020-07-07,31582
2020-07-08,31589
2020-07-09,31597
2020-07-10,31621
2020-07-12,31631
2020-07-13,31629
2020-07-14,31843
2020-07-15,31863
2020-07-16,31870
2020-07-17,31786
2020-07-18,31793
2020-07-19,31764
2020-07-20,31768
2020-07-21,31824
2020-07-22,31863
2020-07-23,31883
2020-07-24,31889
2020-07-25,31894
2020-07-26,31892
2020-07-27,31900
2020-07-28,31898
2020-07-29,31915
2020-07-30,31903
2020-07-31,31930
2020-08-01,31963
2020-08-02,31996
2020-08-05,32032
2020-08-07,32047
2020-08-08,32063
2020-08-09,32059
2020-08-10,32127
2020-08-16,32280
2020-08-18,32296
2020-08-19,32314
2020-08-20,32299
2020-08-22,32308
2020-08-23,32315
2020-08-24,32315
2020-08-26,32326
2020-08-27,32332
2020-08-28,32340
2020-08-29,32306
2020-08-30,32301
2020-09-01,32292
2020-09-02,32280
2020-09-03,32270
2020-09-05,32260
2020-09-06,32250
2020-09-08,32243
2020-09-10,32226
2020-09-12,32212
2020-09-14,32197
2020-09-16,32188
2020-09-18,32175
2020-09-20,32162
2020-09-21,32157
2020-09-22,32142
2020-09-24,32137
2020-09-25,32112
2020-09-26,32045
2020-09-27,31979
2020-09-28,31914
2020-09-29,31881
2020-09-30,31849
2020-10-01,31817
2020-10-02,31750
2020-10-03,31684
2020-10-04,31649
2020-10-05,31616
2020-10-06,31585
2020-10-08,31557
2020-10-09,31525
2020-10-10,31512
2020-10-12,31487
2020-10-13,31471
2020-10-14,31459
2020-10-16,31450
2020-10-17,31446
2020-10-18,31417
2020-10-19,31248
2020-10-20,31142
2020-10-21,31078
2020-10-22,31012
2020-10-23,30980
2020-10-24,30877
2020-10-25,30846
2020-10-26,30782
2020-10-27,30748
2020-10-29,30721
2020-10-30,30701
2020-10-31,30670
2020-11-02,30643
2020-11-03,30624
2020-11-04,30615
2020-11-06,30598
2020-11-07,30577
2020-11-08,30546
2020-11-10,30516
2020-11-11,30493
2020-11-12,30479
2020-11-14,30450
2020-11-15,30423
2020-11-16,30408
2020-11-18,30390
2020-11-19,30366
2020-11-20,30348
2020-11-22,30324
2020-11-23,30303
2020-11-24,30286
2020-11-26,30263
2020-11-27,30252
2020-11-28,30231
2020-11-30,30202
2020-12-01,30194
2020-12-02,30177
2020-12-04,30166
2020-12-05,30147
2020-12-06,30124
2020-12-08,30107
2020-12-09,30095
2020-12-10,30079
2020-12-12,30065
2020-12-13,30051
2020-12-14,30041
2020-12-16,30026
2020-12-17,30010
2020-12-19,29996
2020-12-20,29980
2020-12-21,29964
2020-12-23,29954
2020-12-24,29941
2020-12-25,29933
2020-12-27,29910
2020-12-28,29892
2020-12-29,29890
2020-12-31,29873
2021-01-01,29859
2021-01-02,29841
2021-01-04,29811
2021-01-05,29794
2021-01-06,29779
2021-01-08,29756
2021-01-09,29734
2021-01-10,29723
2021-01-12,29707
2021-01-13,29695
2021-01-14,29679
2021-01-16,29670
2021-01-17,29644
2021-01-18,29612
2021-01-19,29591
2021-01-21,29572
2021-01-22,29554
2021-01-23,29531
2021-01-25,29514
2021-01-26,29502
2021-01-27,29487
2021-01-29,29469
2021-01-30,29455
2021-01-31,29443
2021-02-02,29413
2021-02-03,29386
2021-02-04,29360
2021-02-05,29329
2021-02-07,29302
2021-02-08,29272
2021-02-09,29242
2021-02-10,29222
2021-02-12,29199
2021-02-13,29176
2021-02-14,29154
2021-02-16,29133
2021-02-17,29112
2021-02-18,29084
2021-02-20,29063
2021-02-21,29046
2021-02-22,29015
2021-02-24,28993
2021-02-25,28981
2021-02-26,28967
2021-02-28,28945
2021-03-01,28925
2021-03-02,28907
2021-03-04,28890
2021-03-05,28880
2021-03-06,28875
2021-03-08,28847
2021-03-09,28833
2021-03-10,28825
2021-03-12,28807
2021-03-13,28798
2021-03-14,28781
2021-03-16,28769
2021-03-17,28762
2021-03-18,28739
2021-03-20,28732
2021-03-21,28721
2021-03-23,28711
2021-03-24,28695
2021-03-25,28682
2021-03-27,28673
2021-03-28,28656
2021-03-29,28642
2021-03-31,28634
2021-04-01,28623
2021-04-03,28607
2021-04-04,28589
2021-04-05,28575
2021-04-07,28561
2021-04-08,28543
2021-04-09,28527
2021-04-11,28517
2021-04-12,28503
2021-04-13,28493
2021-04-15,28483
2021-04-16,28472
2021-04-17,28455
2021-04-19,28444
2021-04-20,28431
2021-04-21,28413
2021-04-23,28401
2021-04-24,28388
2021-04-25,28375
2021-04-27,28361
2021-04-28,28350
2021-04-30,28332
2021-05-01,28320
2021-05-02,28297
2021-05-04,28281
2021-05-05,28271
2021-05-06,28259
2021-05-08,28245
2021-05-09,28232
2021-05-10,28219
2021-05-12,28205
2021-05-13,28199
2021-05-14,28184
2021-05-16,28166
2021-05-17,28154
2021-05-18,28136
2021-05-20,28127
2021-05-21,28119
2021-05-22,28094
2021-05-24,28076
2021-05-25,28070
2021-05-26,28056
2021-05-28,28041
2021-05-29,28028
2021-05-30,28007
2021-06-01,27996
2021-06-02,27982
2021-06-03,27971
2021-06-05,27964
2021-06-06,27946
2021-06-08,27924
2021-06-09,27907
2021-06-10,27893
2021-06-12,27886
2021-06-13,27870
2021-06-14,27844
2021-06-16,27824
2021-06-17,27805
2021-06-18,27786
2021-06-20,27773
2021-06-21,27757
2021-06-22,27734
2021-06-24,27714
2021-06-25,27702
2021-06-26,27689
2021-06-28,27672
2021-06-29,27659
2021-06-30,27637
2021-07-02,27621
2021-07-03,27605
2021-07-04,27596
2021-07-06,27570
2021-07-07,27555
2021-07-08,27542
2021-07-10,27526
2021-07-11,27515
2021-07-12,27496
2021-07-14,27484
2021-07-15,27461
2021-07-16,27435
2021-07-18,27412
2021-07-19,27390
2021-07-21,27367
2021-07-22,27350
2021-07-23,27335
2021-07-25,27325
2021-07-26,27308
2021-07-27,27290
2021-07-29,27264
2021-07-30,27251
2021-07-31,27235
2021-08-02,27211
2021-08-03,27196
2021-08-04,27171
2021-08-06,27151
2021-08-07,27132
2021-08-08,27117
2021-08-10,27090
2021-08-11,27076
2021-08-12,27063
2021-08-14,27046
2021-08-15,27039
2021-08-16,27028
2021-08-18,27001
2021-08-19,26981
2021-08-20,26964
2021-08-22,26956
2021-08-23,26945
2021-08-24,26925
2021-08-26,26914
2021-08-27,26906
2021-08-28,26897
2021-08-30,26890
2021-08-31,26881
2021-09-01,26870
2021-09-03,26869
2021-09-04,26858
2021-09-06,26850
2021-09-07,26840
2021-09-08,26838
2021-09-10,26829
2021-09-11,26820
2021-09-12,26814
2021-09-14,26808
2021-09-15,26799
2021-09-16,26797
2021-09-18,26797
2021-09-19,26792
2021-09-20,26786
2021-09-22,26781
2021-09-23,26775
2021-09-24,26772
2021-09-26,26768
2021-09-27,26751
2021-09-28,26738
2021-09-30,26732
2021-10-01,26727
2021-10-02,26713
2021-10-04,26701
2021-10-05,26694
2021-10-06,26686
2021-10-08,26674
2021-10-09,26665
2021-10-11,26656
2021-10-12,26650
2021-10-13,26645
2021-10-15,26643
2021-10-16,26640
2021-10-17,26635
2021-10-19,26623
2021-10-20,26607
2021-10-21,26601
2021-10-23,26600
2021-10-24,26591
2021-10-25,26582
2021-10-27,26575
2021-10-28,26569
2021-11-02,26549
2021-11-03,26540
2021-11-05,26536
2021-11-06,26531
2021-11-07,26519
2021-11-09,26508
2021-11-10,26495
2021-11-11,26484
2021-11-13,26480
2021-11-14,26476
2021-11-15,26468
2021-11-17,26454
2021-11-18,26446
2021-11-19,26442
2021-11-21,26424
2021-11-22,26395
2021-12-05,26237
2021-12-07,26223
2021-12-08,26199
2021-12-09,26189
2021-12-11,26175
2021-12-12,26159
2021-12-13,26142
2021-12-15,26136
2021-12-16,26129
2021-12-18,26117
2021-12-19,26106
2021-12-20,26095
2021-12-22,26084
2021-12-23,26078
2021-12-24,26076
2021-12-26,26061
2021-12-27,26043
2021-12-28,26036
2021-12-30,26029
2021-12-31,26013
2022-01-01,26008
2022-01-03,25997
2022-01-04,25988
2022-01-06,25983
2022-01-07,25978
2022-01-08,25970
2022-01-10,25953
2022-01-11,25942
2022-01-13,25930
2022-01-14,25918
2022-01-15,25905
2022-01-17,25885
2022-01-18,25879
2022-01-19,25868
2022-01-21,25860
2022-01-22,25847
2022-01-23,25838
2022-01-25,25822
2022-01-26,25813
2022-01-27,25805
2022-01-29,25792
2022-01-30,25767
2022-02-01,25737
2022-02-04,25720
2022-02-05,25706
2022-02-06,25690
2022-02-08,25673
2022-02-09,25661
2022-02-10,25647
2022-02-11,25621
2022-02-13,25599
2022-02-14,25592
2022-02-15,25572
2022-02-17,25559
2022-02-18,25548
2022-02-19,25538
2022-02-21,25523
2022-02-22,25501
2022-02-23,25483
2022-02-25,25476
2022-02-26,25470
2022-02-27,25459
2022-03-01,25461
2022-03-02,25452
2022-03-03,25441
2022-03-05,25432
2022-03-06,25421
2022-03-08,25413
2022-03-09,25413
2022-03-10,25402
2022-03-12,25390
2022-03-13,25378
2022-03-14,25368
2022-03-16,25362
2022-03-17,25348
2022-03-18,25336
2022-03-20,25329
2022-03-21,25321
2022-03-22,25311
2022-03-24,25296
2022-03-25,25286
2022-03-26,25279
2022-03-28,25263
2022-03-29,25250
2022-03-30,25243
2022-04-01,25236
2022-04-02,25227
2022-04-03,25214
2022-04-05,25205
2022-04-06,25194
2022-04-07,25180
2022-04-09,25172
2022-04-10,25162
2022-04-11,25161
2022-04-13,25149
2022-04-14,25136
2022-04-15,25127
2022-04-17,25121
2022-04-18,25110
2022-04-19,25099
2022-04-21,25094
2022-04-22,25084
2022-04-23,25067
2022-04-25,25056
2022-04-26,25049
2022-04-27,25038
2022-04-29,25030
2022-04-30,25019
2022-05-01,25009
2022-05-03,25002
2022-05-04,24983
2022-05-06,24970
2022-05-07,24962
2022-05-08,24951
2022-05-10,24945
2022-05-11,24930
2022-05-12,24912
2022-05-14,24902
2022-05-15,24890
2022-05-16,24880
2022-05-18,24872
2022-05-19,24858
2022-05-20,24852
2022-05-22,24845
2022-05-23,24836
2022-05-24,24822
2022-05-26,24811
2022-05-27,24802
2022-05-28,24793
2022-05-30,24790
2022-05-31,24780
2022-06-01,24776
2022-06-03,24766
2022-06-04,24758
2022-06-05,24744
2022-06-07,24737
2022-06-08,24729
2022-06-09,24719
2022-06-11,24709
2022-06-12,24695
2022-06-13,24686
2022-06-15,24674
2022-06-16,24660
2022-06-17,24653
2022-06-19,24649
2022-06-20,24644
2022-06-21,24628
2022-06-23,24621
2022-06-24,24615
2022-06-25,24605
2022-06-27,24597
2022-06-28,24595
2022-06-29,24587
2022-07-01,24583
2022-07-02,24575
2022-07-03,24565
2022-07-05,24552
2022-07-06,24545
2022-07-07,24538
2022-07-09,24530
2022-07-10,24518
2022-07-11,24513
2022-07-13,24503
2022-07-14,24497
2022-07-15,24490
2022-07-17,24482
2022-07-18,24471
2022-07-19,24469
2022-07-21,24467
2022-07-22,24461
2022-07-23,24453
2022-07-25,24443
2022-07-26,24423
2022-07-27,24417
2022-07-29,24409
2022-07-30,24403
2022-07-31,24398
2022-08-02,24385
2022-08-03,24371
2022-08-04,24361
2022-08-06,24348
2022-08-07,24348
2022-08-08,24342
2022-08-10,24337
2022-08-11,24336
2022-08-12,24332
2022-08-14,24321
2022-08-15,24319
2022-08-16,24316
2022-08-18,24310
2022-08-19,24313
2022-08-20,24309
2022-08-22,24303
2022-08-23,24301
2022-08-24,24298
2022-08-26,24296
2022-08-27,24290
2022-08-28,24290
2022-08-30,24288
2022-08-31,24290
2022-09-02,24290
2022-09-03,24280
2022-09-04,24280
2022-09-06,24269
2022-09-07,24264
2022-09-08,24263
