time,follower
2020-12-20 08:58:41,138685
2020-12-20 09:45:23,138731
2020-12-20 10:21:07,138780
2020-12-20 11:23:11,138835
2020-12-20 12:02:58,138875
2020-12-20 12:59:50,138918
2020-12-20 13:36:21,138955
2020-12-20 14:26:42,139011
2020-12-20 15:27:53,139048
2020-12-20 16:59:54,139091
2020-12-20 18:04:03,139128
2020-12-20 19:35:40,139171
2020-12-20 21:12:25,139208
2020-12-20 22:34:58,139254
2020-12-20 23:33:21,139295
2020-12-21 00:53:40,139334
2020-12-21 05:30:19,139374
2020-12-21 12:14:17,139411
2020-12-21 19:08:17,139448
2020-12-21 21:27:02,139486
2020-12-21 23:37:16,139525
2020-12-22 06:29:26,139562
2020-12-22 13:38:52,139598
2020-12-22 18:36:23,139636
2020-12-22 21:35:42,139673
2020-12-22 23:35:13,139710
2020-12-23 08:57:58,139746
2020-12-23 14:23:12,139783
2020-12-23 19:30:56,139821
2020-12-23 22:17:56,139864
2020-12-24 01:57:42,139904
2020-12-24 13:25:53,139944
2020-12-24 18:59:30,139980
2020-12-24 21:45:26,140017
2020-12-24 22:53:00,140056
2020-12-25 00:34:12,140095
2020-12-25 08:51:40,140144
2020-12-25 13:16:52,140185
2020-12-25 16:51:59,140222
2020-12-25 18:18:08,140262
2020-12-25 19:58:05,140305
2020-12-25 21:32:44,140346
2020-12-25 22:21:48,140389
2020-12-25 23:26:12,140427
2020-12-26 00:52:59,140469
2020-12-26 04:12:04,140506
2020-12-26 09:20:56,140543
2020-12-26 11:37:44,140579
2020-12-26 13:25:12,140622
2020-12-26 14:37:15,140665
2020-12-26 15:44:09,140703
2020-12-26 17:09:11,140746
2020-12-26 18:25:42,140782
2020-12-26 19:10:26,140823
2020-12-26 20:02:11,140860
2020-12-26 21:05:43,140898
2020-12-26 22:02:26,140937
2020-12-26 22:57:07,140974
2020-12-27 00:00:27,141016
2020-12-27 02:11:48,141054
2020-12-27 09:25:41,141101
2020-12-27 11:15:43,141151
2020-12-27 13:07:08,141195
2020-12-27 15:16:56,141234
2020-12-27 17:13:59,141276
2020-12-27 19:32:41,141312
2020-12-27 21:25:33,141348
2020-12-27 22:40:03,141388
2020-12-28 00:32:24,141426
2020-12-28 01:22:30,141511
2020-12-28 01:45:08,141594
2020-12-28 02:10:07,141649
2020-12-28 22:23:57,141691
2020-12-29 01:38:21,141727
2020-12-29 12:10:44,141763
2020-12-29 19:01:33,141801
2020-12-29 20:57:00,141837
2020-12-29 22:29:11,141884
2020-12-29 23:25:51,141921
2020-12-30 02:20:30,141962
2020-12-30 12:40:01,141999
2020-12-30 17:07:15,142036
2020-12-30 18:49:17,142073
2020-12-30 20:12:47,142121
2020-12-30 21:26:41,142163
2020-12-30 22:59:33,142203
2020-12-30 23:57:40,142239
2020-12-31 01:14:55,142277
2020-12-31 07:14:11,142313
2020-12-31 12:33:11,142349
2020-12-31 14:33:19,142394
2020-12-31 16:09:07,142435
2020-12-31 17:41:38,142475
2020-12-31 18:50:15,142518
2020-12-31 20:04:49,142563
2020-12-31 20:26:58,142604
2020-12-31 21:02:22,142661
2020-12-31 21:23:21,142705
2020-12-31 21:44:16,142770
2020-12-31 22:15:15,142822
2020-12-31 22:35:29,142866
2020-12-31 22:54:48,142909
2020-12-31 23:13:55,142953
2020-12-31 23:34:04,142994
2021-01-01 00:05:08,143032
2021-01-01 00:37:38,143072
2021-01-01 01:11:19,143116
2021-01-01 01:41:39,143158
2021-01-01 02:16:23,143197
2021-01-01 04:07:12,143239
2021-01-01 08:06:05,143285
2021-01-01 09:06:47,143330
2021-01-01 10:08:27,143393
2021-01-01 10:36:54,143431
2021-01-01 11:27:36,143486
2021-01-01 12:15:34,143526
2021-01-01 13:14:29,143563
2021-01-01 14:02:40,143599
2021-01-01 15:05:46,143644
2021-01-01 16:01:59,143682
2021-01-01 17:03:42,143720
2021-01-01 17:42:11,143757
2021-01-01 18:21:45,143807
2021-01-01 18:46:58,143859
2021-01-01 19:12:46,143899
2021-01-01 19:37:15,143942
2021-01-01 20:01:50,143992
2021-01-01 20:38:35,144046
2021-01-01 21:13:04,144086
2021-01-01 21:47:57,144126
2021-01-01 22:09:44,144177
2021-01-01 22:30:21,144241
2021-01-01 22:51:06,144294
2021-01-01 23:12:13,144336
2021-01-01 23:33:42,144378
2021-01-02 00:07:55,144435
2021-01-02 00:49:57,144481
2021-01-02 01:34:59,144522
2021-01-02 03:22:12,144561
2021-01-02 08:22:17,144609
2021-01-02 09:20:58,144646
2021-01-02 10:37:55,144690
2021-01-02 11:26:45,144732
2021-01-02 12:36:23,144781
2021-01-02 12:53:37,144824
2021-01-02 13:11:02,144865
2021-01-02 13:44:48,144923
2021-01-02 14:16:51,144979
2021-01-02 14:45:41,145041
2021-01-02 15:15:18,145094
2021-01-02 15:43:26,145132
2021-01-02 16:09:59,145172
2021-01-02 16:47:26,145220
2021-01-02 17:14:30,145270
2021-01-02 17:40:26,145313
2021-01-02 18:13:38,145364
2021-01-02 18:48:36,145424
2021-01-02 19:21:29,145463
2021-01-02 19:53:32,145502
2021-01-02 20:26:15,145538
2021-01-02 20:49:46,145576
2021-01-02 21:21:57,145621
2021-01-02 21:55:21,145665
2021-01-02 22:18:51,145705
2021-01-02 22:40:57,145750
2021-01-02 23:13:35,145789
2021-01-02 23:47:23,145833
2021-01-03 00:13:24,145871
2021-01-03 00:54:29,145923
2021-01-03 01:47:31,145969
2021-01-03 02:29:49,146006
2021-01-03 06:28:10,146045
2021-01-03 08:11:58,146090
2021-01-03 09:19:11,146136
2021-01-03 09:59:34,146190
2021-01-03 10:38:40,146254
2021-01-03 11:18:57,146306
2021-01-03 11:53:20,146345
2021-01-03 13:24:45,146383
2021-01-03 16:22:44,146422
2021-01-03 19:26:01,146459
2021-01-03 21:01:12,146498
2021-01-03 22:26:40,146658
2021-01-03 22:40:34,146796
2021-01-03 23:08:38,146856
2021-01-04 01:14:02,146896
2021-01-04 10:02:06,146932
2021-01-04 13:43:18,146971
2021-01-04 18:00:48,147013
2021-01-04 21:34:56,147053
2021-01-04 23:00:40,147089
2021-01-05 00:47:39,147129
2021-01-05 05:51:45,147168
2021-01-05 12:45:13,147206
2021-01-05 18:21:40,147244
2021-01-05 20:01:27,147280
2021-01-05 21:41:49,147316
2021-01-05 23:34:11,147470
2021-01-06 10:39:08,147508
2021-01-06 19:15:46,147545
2021-01-06 21:47:27,147583
2021-01-06 23:02:16,147629
2021-01-06 23:27:34,147678
2021-01-07 01:15:38,147717
2021-01-07 14:32:01,147753
2021-01-07 20:50:11,147789
2021-01-07 22:53:11,147832
2021-01-08 01:44:30,147871
2021-01-08 15:02:26,147910
2021-01-08 20:08:05,147946
2021-01-08 22:59:56,147983
2021-01-09 01:50:08,148020
2021-01-09 10:07:04,148056
2021-01-09 14:11:12,148092
2021-01-09 17:19:33,148131
2021-01-09 19:30:34,148167
2021-01-09 20:55:25,148206
2021-01-09 22:47:16,148242
2021-01-10 01:34:15,148280
2021-01-10 10:47:54,148317
2021-01-10 13:18:38,148360
2021-01-10 15:45:23,148399
2021-01-10 19:01:31,148437
2021-01-10 21:22:57,148481
2021-01-10 22:35:45,148526
2021-01-10 23:35:32,148570
2021-01-11 00:04:02,148718
2021-01-11 00:21:30,148761
2021-01-11 15:31:18,148797
2021-01-11 19:26:53,148833
2021-01-11 22:57:49,148871
2021-01-12 06:18:25,148908
2021-01-12 15:18:50,148949
2021-01-12 19:21:38,148986
2021-01-12 22:20:20,149027
2021-01-13 00:14:25,149063
2021-01-13 13:29:06,149102
2021-01-13 18:48:46,149142
2021-01-13 21:26:17,149180
2021-01-13 22:41:03,149227
2021-01-13 23:40:51,149356
2021-01-13 23:56:48,149400
2021-01-14 02:19:49,149440
2021-01-14 11:52:42,149477
2021-01-14 14:37:40,149519
2021-01-14 17:44:17,149558
2021-01-14 19:45:56,149602
2021-01-14 21:57:26,149642
2021-01-15 00:04:13,149683
2021-01-15 10:40:37,149720
2021-01-15 13:44:50,149763
2021-01-15 17:04:08,149800
2021-01-15 18:38:25,149841
2021-01-15 20:03:14,149884
2021-01-15 21:01:28,149931
2021-01-15 21:33:03,149970
2021-01-15 22:18:37,150007
2021-01-15 23:06:58,150045
2021-01-16 00:25:34,150091
2021-01-16 02:03:33,150127
2021-01-16 09:39:12,150163
2021-01-16 11:25:52,150202
2021-01-16 12:36:50,150255
2021-01-16 13:55:12,150297
2021-01-16 15:01:41,150341
2021-01-16 15:53:28,150384
2021-01-16 16:52:27,150425
2021-01-16 18:12:50,150467
2021-01-16 20:21:22,150513
2021-01-16 21:50:27,150549
2021-01-17 00:28:07,150589
2021-01-17 09:46:48,150628
2021-01-17 12:21:12,150665
2021-01-17 13:34:35,150702
2021-01-17 15:24:02,150745
2021-01-17 16:08:28,150798
2021-01-17 16:53:20,150841
2021-01-17 17:57:15,150885
2021-01-17 19:11:05,150926
2021-01-17 20:18:10,150973
2021-01-17 20:35:45,151194
2021-01-17 21:10:49,151342
2021-01-17 21:58:55,151385
2021-01-17 23:18:55,151424
2021-01-18 09:55:30,151462
2021-01-18 12:54:55,151498
2021-01-18 16:25:16,151541
2021-01-18 18:35:41,151577
2021-01-18 19:59:11,151614
2021-01-18 21:55:06,151652
2021-01-18 23:19:27,151689
2021-01-19 02:47:03,151725
2021-01-19 14:01:01,151763
2021-01-19 19:00:35,151851
2021-01-19 19:50:23,151896
2021-01-19 20:21:28,152047
2021-01-19 22:25:05,152084
2021-01-20 02:56:23,152120
2021-01-20 11:56:09,152156
2021-01-20 14:58:11,152195
2021-01-20 18:25:14,152237
2021-01-20 21:34:00,152277
2021-01-20 23:22:29,152318
2021-01-21 00:52:46,152363
2021-01-21 02:30:45,152405
2021-01-21 10:05:05,152444
2021-01-21 11:54:52,152483
2021-01-21 13:18:42,152519
2021-01-21 16:48:17,152556
2021-01-21 19:11:51,152592
2021-01-21 21:03:32,152631
2021-01-21 22:35:55,152669
2021-01-22 01:02:43,152705
2021-01-22 09:31:41,152743
2021-01-22 12:58:20,152781
2021-01-22 15:51:03,152825
2021-01-22 18:52:44,152862
2021-01-22 20:36:00,152900
2021-01-22 22:00:54,152940
2021-01-22 23:06:01,152984
2021-01-22 23:57:15,153031
2021-01-23 00:16:51,153572
2021-01-23 00:34:49,153731
2021-01-23 00:55:43,153690
2021-01-23 09:00:46,153732
2021-01-23 11:06:30,153769
2021-01-23 12:31:57,153806
2021-01-23 14:58:19,153849
2021-01-23 16:31:51,153892
2021-01-23 18:16:39,153931
2021-01-23 19:47:17,153970
2021-01-23 21:41:40,154012
2021-01-23 23:00:50,154049
2021-01-24 00:00:21,154089
2021-01-24 01:10:15,154128
2021-01-24 07:12:45,154164
2021-01-24 10:13:37,154200
2021-01-24 12:07:41,154240
2021-01-24 14:12:53,154287
2021-01-24 16:18:57,154323
2021-01-24 18:55:56,154360
2021-01-24 20:37:02,154400
2021-01-24 21:31:52,154598
2021-01-24 21:45:57,154666
2021-01-24 22:01:24,154766
2021-01-24 22:13:55,154830
2021-01-24 23:10:20,154875
2021-01-24 23:57:45,154914
2021-01-25 01:48:49,154952
2021-01-25 10:29:45,154992
2021-01-25 12:07:56,155028
2021-01-25 13:41:53,155069
2021-01-25 15:01:54,155107
2021-01-25 16:24:54,155152
2021-01-25 17:29:21,155194
2021-01-25 19:01:44,155240
2021-01-25 20:33:51,155283
2021-01-25 22:13:45,155335
2021-01-25 23:12:10,155377
2021-01-25 23:59:52,155462
2021-01-26 00:27:50,155744
2021-01-26 00:59:31,156173
2021-01-26 01:34:27,156458
2021-01-26 02:08:30,156414
2021-01-26 08:46:21,156458
2021-01-26 10:45:11,156506
2021-01-26 11:57:20,156547
2021-01-26 13:05:51,156586
2021-01-26 14:11:57,156635
2021-01-26 15:11:39,156673
2021-01-26 16:31:40,156723
2021-01-26 17:20:19,156767
2021-01-26 17:51:29,156807
2021-01-26 18:51:24,156854
2021-01-26 19:52:58,156894
2021-01-26 20:58:39,156939
2021-01-26 22:05:40,156984
2021-01-26 22:40:43,157128
2021-01-26 23:15:02,157336
2021-01-26 23:31:14,157285
2021-01-26 23:46:50,157331
2021-01-27 01:32:25,157377
2021-01-27 02:56:59,157421
2021-01-27 04:02:52,157467
2021-01-27 05:58:25,157509
2021-01-27 07:21:44,157549
2021-01-27 08:01:49,157599
2021-01-27 08:42:17,157671
2021-01-27 09:19:29,157747
2021-01-27 09:56:35,157847
2021-01-27 10:29:52,157955
2021-01-27 10:58:41,158036
2021-01-27 11:21:49,158095
2021-01-27 11:50:25,158187
2021-01-27 12:09:22,158249
2021-01-27 12:30:36,158324
2021-01-27 12:51:23,158405
2021-01-27 13:09:56,158464
2021-01-27 13:29:45,158535
2021-01-27 13:48:39,158601
2021-01-27 14:11:13,158687
2021-01-27 14:31:59,158787
2021-01-27 14:50:56,158894
2021-01-27 15:10:45,158992
2021-01-27 15:28:43,159104
2021-01-27 15:46:23,159199
2021-01-27 16:05:14,159289
2021-01-27 16:22:48,159388
2021-01-27 16:40:06,159484
2021-01-27 16:56:57,159571
2021-01-27 17:13:22,159668
2021-01-27 17:30:38,159764
2021-01-27 17:48:21,159882
2021-01-27 18:04:32,160000
2021-01-27 18:19:55,160295
2021-01-27 18:37:00,160387
2021-01-27 18:55:25,160791
2021-01-27 19:11:30,160855
2021-01-27 19:27:03,160906
2021-01-27 19:42:03,160957
2021-01-27 19:55:56,161015
2021-01-27 20:10:59,161090
2021-01-27 20:28:10,161176
2021-01-27 20:43:30,161237
2021-01-27 20:59:24,161288
2021-01-27 21:14:43,161515
2021-01-27 21:30:54,161582
2021-01-27 21:47:42,161684
2021-01-27 22:07:38,161875
2021-01-27 22:25:35,161989
2021-01-27 22:44:22,162282
2021-01-27 23:18:56,162431
2021-01-27 23:36:23,162562
2021-01-27 23:53:04,162615
2021-01-28 00:10:42,162687
2021-01-28 00:29:58,162803
2021-01-28 00:50:24,162895
2021-01-28 01:09:50,163080
2021-01-28 01:31:23,163313
2021-01-28 01:52:48,163367
2021-01-28 02:16:24,163413
2021-01-28 02:43:30,163449
2021-01-28 03:16:03,163492
2021-01-28 04:22:24,163533
2021-01-28 05:39:31,163579
2021-01-28 07:10:56,163622
2021-01-28 07:54:32,163663
2021-01-28 08:30:24,163728
2021-01-28 08:58:02,163802
2021-01-28 09:27:48,163882
2021-01-28 09:55:23,163989
2021-01-28 10:21:24,164064
2021-01-28 10:45:31,164143
2021-01-28 11:08:48,164234
2021-01-28 11:34:12,164313
2021-01-28 12:08:53,164473
2021-01-28 12:31:03,164575
2021-01-28 12:52:16,164673
2021-01-28 13:14:52,164792
2021-01-28 13:37:20,164912
2021-01-28 14:05:02,165041
2021-01-28 14:30:05,165159
2021-01-28 14:54:58,165253
2021-01-28 15:16:19,165331
2021-01-28 15:36:02,165405
2021-01-28 15:56:38,165483
2021-01-28 16:14:48,165580
2021-01-28 16:33:38,165671
2021-01-28 16:50:46,165768
2021-01-28 17:09:06,165873
2021-01-28 17:28:48,165993
2021-01-28 17:47:03,166091
2021-01-28 18:05:18,166215
2021-01-28 18:24:48,166361
2021-01-28 18:43:27,166457
2021-01-28 19:02:32,166578
2021-01-28 19:24:01,166698
2021-01-28 19:44:51,166816
2021-01-28 20:02:02,166903
2021-01-28 20:18:22,167048
2021-01-28 20:32:40,167119
2021-01-28 20:47:00,167195
2021-01-28 21:00:33,167258
2021-01-28 21:13:55,167327
2021-01-28 21:28:54,167385
2021-01-28 21:43:28,167444
2021-01-28 21:57:58,167497
2021-01-28 22:12:39,167565
2021-01-28 22:26:58,167629
2021-01-28 22:40:33,167677
2021-01-28 22:54:17,167747
2021-01-28 23:09:15,167804
2021-01-28 23:25:45,167850
2021-01-28 23:46:25,167940
2021-01-29 00:04:55,168001
2021-01-29 00:25:48,168071
2021-01-29 00:45:07,168118
2021-01-29 01:06:35,168169
2021-01-29 01:29:19,168212
2021-01-29 01:53:45,168264
2021-01-29 02:19:42,168308
2021-01-29 03:14:46,168368
2021-01-29 04:19:36,168409
2021-01-29 06:34:48,168453
2021-01-29 07:40:36,168492
2021-01-29 08:42:59,168563
2021-01-29 09:42:15,168650
2021-01-29 10:08:31,168703
2021-01-29 10:32:24,168755
2021-01-29 10:57:25,168818
2021-01-29 11:21:22,168870
2021-01-29 11:53:37,168975
2021-01-29 12:18:26,169072
2021-01-29 12:42:41,169166
2021-01-29 13:06:38,169269
2021-01-29 13:29:12,169345
2021-01-29 13:49:57,169425
2021-01-29 14:11:50,169493
2021-01-29 14:35:13,169555
2021-01-29 14:59:49,169624
2021-01-29 15:24:33,169698
2021-01-29 15:45:58,169753
2021-01-29 16:08:27,169823
2021-01-29 16:32:04,169870
2021-01-29 16:55:31,169949
2021-01-29 17:18:22,170012
2021-01-29 17:37:45,170086
2021-01-29 17:58:33,170152
2021-01-29 18:17:48,170212
2021-01-29 18:36:05,170263
2021-01-29 18:52:53,170310
2021-01-29 19:10:25,170371
2021-01-29 19:29:26,170426
2021-01-29 19:47:19,170490
2021-01-29 20:05:25,170551
2021-01-29 20:20:41,170613
2021-01-29 20:38:40,170771
2021-01-29 20:55:08,170830
2021-01-29 21:13:52,170902
2021-01-29 21:34:15,170965
2021-01-29 21:52:12,171019
2021-01-29 22:10:56,171064
2021-01-29 22:29:33,171115
2021-01-29 23:44:22,171411
2021-01-30 00:04:09,171447
2021-01-30 00:26:16,171483
2021-01-30 00:50:19,171526
2021-01-30 01:47:31,171589
2021-01-30 02:16:13,171627
2021-01-30 03:10:02,171664
2021-01-30 04:48:11,171707
2021-01-30 07:55:20,171762
2021-01-30 09:04:33,171833
2021-01-30 09:33:31,171874
2021-01-30 10:00:48,171926
2021-01-30 10:26:27,171966
2021-01-30 10:50:54,172013
2021-01-30 11:16:14,172070
2021-01-30 11:41:13,172115
2021-01-30 12:03:29,172168
2021-01-30 12:25:11,172227
2021-01-30 12:46:33,172281
2021-01-30 13:06:28,172332
2021-01-30 13:43:39,172399
2021-01-30 14:01:53,172444
2021-01-30 14:17:48,172489
2021-01-30 14:53:35,172567
2021-01-30 15:37:50,172631
2021-01-30 16:00:54,172687
2021-01-30 16:24:21,172746
2021-01-30 16:50:42,172805
2021-01-30 17:16:44,172874
2021-01-30 17:41:28,172936
2021-01-30 18:02:50,172991
2021-01-30 18:25:34,173055
2021-01-30 18:46:48,173103
2021-01-30 19:08:31,173162
2021-01-30 19:29:20,173207
2021-01-30 19:48:40,173243
2021-01-30 20:08:40,173281
2021-01-30 20:27:00,173317
2021-01-30 20:49:55,173366
2021-01-30 21:09:58,173410
2021-01-30 21:55:48,173481
2021-01-30 22:14:18,173518
2021-01-30 22:37:06,173566
2021-01-30 23:00:51,173617
2021-01-30 23:40:20,173698
2021-01-31 00:07:54,173756
2021-01-31 00:38:14,173799
2021-01-31 01:08:46,173852
2021-01-31 01:46:10,173904
2021-01-31 02:27:13,173955
2021-01-31 03:14:13,173994
2021-01-31 04:38:49,174037
2021-01-31 07:47:17,174092
2021-01-31 09:43:25,174143
2021-01-31 10:34:05,174198
2021-01-31 11:20:08,174254
2021-01-31 11:41:00,174292
2021-01-31 12:22:49,174353
2021-01-31 13:03:33,174420
2021-01-31 13:42:47,174477
2021-01-31 14:23:37,174540
2021-01-31 15:03:12,174602
2021-01-31 15:45:41,174645
2021-01-31 16:25:40,174683
2021-01-31 17:25:24,174736
2021-01-31 17:45:20,175080
2021-01-31 18:05:49,174974
2021-01-31 18:46:11,175035
2021-01-31 19:07:27,175071
2021-01-31 19:47:04,175137
2021-01-31 20:21:56,175211
2021-01-31 20:39:47,175248
2021-01-31 21:14:23,175319
2021-01-31 21:32:51,175367
2021-01-31 21:51:33,175530
2021-01-31 22:09:04,175623
2021-01-31 22:25:30,175714
2021-01-31 22:41:30,175804
2021-01-31 22:59:32,175945
2021-01-31 23:19:11,176018
2021-01-31 23:47:38,176285
2021-02-01 00:13:23,176441
2021-02-01 00:39:50,176560
2021-02-01 01:07:22,176652
2021-02-01 01:39:09,176773
2021-02-01 02:17:22,176848
2021-02-01 03:06:58,176919
2021-02-01 04:05:42,176969
2021-02-01 06:04:52,177010
2021-02-01 07:46:06,177061
2021-02-01 08:34:51,177153
2021-02-01 09:09:33,177240
2021-02-01 09:39:43,177318
2021-02-01 10:07:23,177393
2021-02-01 10:36:34,177494
2021-02-01 11:04:49,177579
2021-02-01 11:33:19,177663
2021-02-01 11:58:43,177725
2021-02-01 12:21:55,177791
2021-02-01 12:44:20,177867
2021-02-01 13:07:37,177927
2021-02-01 13:31:09,177986
2021-02-01 13:55:23,178054
2021-02-01 14:19:28,178101
2021-02-01 14:41:22,178137
2021-02-01 15:07:09,178180
2021-02-01 15:27:19,178219
2021-02-01 15:48:11,178261
2021-02-01 16:10:31,178313
2021-02-01 16:34:16,178355
2021-02-01 16:56:11,178393
2021-02-01 17:16:38,178559
2021-02-01 17:37:22,178818
2021-02-01 18:18:51,178923
2021-02-01 18:59:30,179001
2021-02-01 19:21:59,179063
2021-02-01 19:41:53,179119
2021-02-01 20:00:57,179179
2021-02-01 20:19:35,179226
2021-02-01 20:37:41,179265
2021-02-01 21:13:58,179341
2021-02-01 21:30:45,179497
2021-02-01 21:47:02,179869
2021-02-01 22:04:51,180038
2021-02-01 22:23:33,180175
2021-02-01 22:42:49,180375
2021-02-01 23:03:17,180537
2021-02-01 23:22:47,180668
2021-02-01 23:48:46,180870
2021-02-02 00:11:40,181020
2021-02-02 00:35:55,181155
2021-02-02 01:05:20,181292
2021-02-02 01:36:31,181406
2021-02-02 02:17:19,181545
2021-02-02 02:58:22,181615
2021-02-02 03:48:25,181684
2021-02-02 04:37:05,181734
2021-02-02 05:42:00,181785
2021-02-02 06:51:53,181837
2021-02-02 07:57:39,182001
2021-02-02 08:58:03,182312
2021-02-02 09:38:24,182569
2021-02-02 10:08:43,182782
2021-02-02 10:35:42,182954
2021-02-02 11:02:44,183141
2021-02-02 11:29:59,183307
2021-02-02 11:53:53,183461
2021-02-02 12:18:09,183621
2021-02-02 12:45:45,183784
2021-02-02 13:09:57,183953
2021-02-02 13:30:14,184088
2021-02-02 13:50:42,184159
2021-02-02 14:11:50,184236
2021-02-02 14:30:58,184321
2021-02-02 14:51:02,184394
2021-02-02 15:10:46,184479
2021-02-02 15:29:53,184555
2021-02-02 15:50:56,184650
2021-02-02 16:11:54,184729
2021-02-02 16:32:16,184810
2021-02-02 16:51:43,184882
2021-02-02 17:14:54,184960
2021-02-02 17:36:18,185028
2021-02-02 17:54:47,185103
2021-02-02 18:13:18,185160
2021-02-02 18:31:17,185328
2021-02-02 18:49:21,185377
2021-02-02 19:06:52,185415
2021-02-02 19:39:04,185472
2021-02-02 20:10:58,185540
2021-02-02 20:28:22,185582
2021-02-02 20:57:31,185652
2021-02-02 21:25:45,185707
2021-02-02 21:54:36,185791
2021-02-02 22:23:27,185857
2021-02-02 22:38:35,185916
2021-02-02 22:55:05,185959
2021-02-02 23:13:08,186003
2021-02-02 23:36:52,186058
2021-02-03 00:12:51,186128
2021-02-03 00:48:14,186175
2021-02-03 01:39:14,186221
2021-02-03 02:14:21,186258
2021-02-03 02:53:11,186294
2021-02-03 04:11:11,186332
2021-02-03 07:22:07,186369
2021-02-03 08:37:12,186420
2021-02-03 09:26:49,186461
2021-02-03 09:56:28,186497
2021-02-03 10:41:30,186565
2021-02-03 11:29:41,186623
2021-02-03 12:18:44,186770
2021-02-03 12:42:46,186847
2021-02-03 13:06:12,186887
2021-02-03 13:30:23,186931
2021-02-03 13:52:11,186970
2021-02-03 14:33:14,187025
2021-02-03 14:55:32,187070
2021-02-03 15:35:03,187127
2021-02-03 16:11:46,187184
2021-02-03 16:44:48,187235
2021-02-03 17:28:45,187281
2021-02-03 18:10:39,187356
2021-02-03 18:31:10,187401
2021-02-03 18:49:01,187443
2021-02-03 19:22:47,187510
2021-02-03 20:02:50,187594
2021-02-03 20:24:26,187642
2021-02-03 20:59:25,187704
2021-02-03 21:20:53,188051
2021-02-03 22:02:27,188475
2021-02-03 22:25:48,188414
2021-02-03 22:46:37,188620
2021-02-03 23:06:45,188572
2021-02-03 23:27:37,188698
2021-02-03 23:49:36,188784
2021-02-04 00:36:07,188839
2021-02-04 01:24:37,188901
2021-02-04 02:23:44,188942
2021-02-04 04:49:29,188986
2021-02-04 08:25:27,189058
2021-02-04 09:02:13,189100
2021-02-04 10:07:19,189176
2021-02-04 10:34:45,189224
2021-02-04 10:59:48,189274
2021-02-04 11:23:37,189312
2021-02-04 11:49:10,189356
2021-02-04 12:14:02,189403
2021-02-04 12:58:07,189482
2021-02-04 13:39:00,189551
2021-02-04 14:16:05,189619
2021-02-04 14:36:09,189660
2021-02-04 14:56:17,189713
2021-02-04 15:18:23,189758
2021-02-04 16:00:18,189819
2021-02-04 16:44:08,189881
2021-02-04 17:04:56,189945
2021-02-04 17:34:08,190030
2021-02-04 17:57:56,190098
2021-02-04 18:20:33,190156
2021-02-04 18:40:15,190213
2021-02-04 19:18:15,190293
2021-02-04 19:37:12,190330
2021-02-04 19:55:40,190386
2021-02-04 20:12:49,190437
2021-02-04 20:32:20,190492
2021-02-04 20:51:11,190532
2021-02-04 21:25:05,190582
2021-02-04 22:01:18,190638
2021-02-04 22:19:39,190818
2021-02-04 22:39:39,190873
2021-02-04 23:03:28,190931
2021-02-04 23:22:22,190981
2021-02-04 23:42:22,191018
2021-02-05 00:02:41,191112
2021-02-05 00:26:48,192675
2021-02-05 00:49:35,194120
2021-02-05 01:12:49,195242
2021-02-05 01:36:47,196029
2021-02-05 02:02:01,196613
2021-02-05 02:29:40,197116
2021-02-05 02:57:17,197471
2021-02-05 03:34:04,197780
2021-02-05 04:17:53,198034
2021-02-05 05:05:47,198243
2021-02-05 06:02:24,198517
2021-02-05 06:55:48,198983
2021-02-05 07:49:46,200028
2021-02-05 08:31:05,201343
2021-02-05 09:12:23,202907
2021-02-05 09:51:13,204697
2021-02-05 10:23:07,206177
2021-02-05 10:55:08,207406
2021-02-05 11:21:23,208053
2021-02-05 11:46:34,208657
2021-02-05 12:09:54,209388
2021-02-05 12:32:48,211199
2021-02-05 12:52:10,212771
2021-02-05 13:12:50,214046
2021-02-05 13:33:39,215051
2021-02-05 13:53:45,215842
2021-02-05 14:14:49,216343
2021-02-05 14:34:46,216774
2021-02-05 14:56:51,217268
2021-02-05 15:19:58,217794
2021-02-05 15:43:45,218252
2021-02-05 16:06:45,218805
2021-02-05 16:28:30,219311
2021-02-05 16:47:53,219687
2021-02-05 17:12:42,220210
2021-02-05 17:32:16,220623
2021-02-05 17:51:38,220975
2021-02-05 18:11:01,221322
2021-02-05 18:30:49,221599
2021-02-05 18:50:02,221898
2021-02-05 19:08:20,222210
2021-02-05 19:25:19,222439
2021-02-05 19:42:06,222639
2021-02-05 19:58:44,222801
2021-02-05 20:16:11,223052
2021-02-05 20:34:48,223698
2021-02-05 20:56:27,224285
2021-02-05 21:13:46,224331
2021-02-05 21:32:02,224865
2021-02-05 21:50:57,224905
2021-02-05 22:08:55,225400
2021-02-05 22:27:54,225591
2021-02-05 22:49:35,225965
2021-02-05 23:11:07,226292
2021-02-05 23:32:02,226599
2021-02-05 23:51:38,226912
2021-02-06 00:10:00,227118
2021-02-06 00:30:49,227005
2021-02-06 00:51:52,226930
2021-02-06 01:42:10,226873
2021-02-06 02:57:41,226817
2021-02-06 07:12:20,226778
2021-02-06 08:03:38,226739
2021-02-06 08:51:31,226679
2021-02-06 09:31:03,226621
2021-02-06 11:25:05,226583
2021-02-06 13:08:39,226491
2021-02-06 13:32:48,226450
2021-02-06 14:21:29,226413
2021-02-06 17:14:21,226371
2021-02-06 19:24:43,226326
2021-02-06 19:57:33,226280
2021-02-06 20:27:29,226242
2021-02-06 21:14:52,226193
2021-02-06 22:04:53,226152
2021-02-06 22:41:20,226342
