,319810877
2020-12-12,15692
2020-12-14,15691
2020-12-15,15690
2020-12-16,15682
2020-12-18,15685
2020-12-19,15677
2020-12-20,15686
2020-12-22,15683
2020-12-23,15897
2020-12-24,15913
2020-12-25,15924
2020-12-26,15940
2020-12-28,15963
2020-12-30,15962
2020-12-31,15965
2021-01-02,15964
2021-01-03,15975
2021-01-04,15982
2021-01-06,15984
2021-01-07,15992
2021-01-08,15998
2021-01-10,16013
2021-01-11,16020
2021-01-12,16026
2021-01-14,16024
2021-01-15,16022
2021-01-16,16020
2021-01-18,16019
2021-01-19,16024
2021-01-20,16029
2021-01-22,16034
2021-01-23,16032
2021-01-24,16037
2021-01-26,16034
2021-01-27,16051
2021-01-28,16064
2021-01-30,16078
2021-01-31,16088
2021-02-01,16085
2021-02-03,16081
2021-02-04,16095
2021-02-05,16096
2021-02-07,16098
2021-02-08,16092
2021-02-09,16082
2021-02-11,16092
2021-02-12,16098
2021-02-13,16100
2021-02-15,16109
2021-02-16,16109
2021-02-17,16104
2021-02-19,16111
2021-02-20,16120
2021-02-21,16128
2021-02-23,16131
2021-02-24,16136
2021-02-25,16143
2021-02-27,16148
2021-02-28,16148
2021-03-01,16143
2021-03-03,16146
2021-03-04,16147
2021-03-05,16160
2021-03-07,16177
2021-03-08,16181
2021-03-09,16188
2021-03-11,16184
2021-03-12,16187
2021-03-13,16191
2021-03-15,16193
2021-03-16,16194
2021-03-17,16192
2021-03-19,16195
2021-03-20,16195
2021-03-21,16192
2021-03-23,16188
2021-03-24,16185
2021-03-25,16183
2021-03-27,16178
2021-03-28,16183
2021-03-29,16182
2021-03-31,16181
2021-04-01,16173
2021-04-03,16172
2021-04-04,16171
2021-04-05,16165
2021-04-07,16178
2021-04-08,16178
2021-04-09,16187
2021-04-11,16188
2021-04-12,16192
2021-04-13,16192
2021-04-15,16194
2021-04-16,16193
2021-04-17,16194
2021-04-19,16203
2021-04-20,16203
2021-04-21,16211
2021-04-22,16228
2021-04-24,16234
2021-04-25,16237
2021-04-27,16252
2021-04-28,16256
2021-04-29,16261
2021-05-01,16263
2021-05-02,16265
2021-05-03,16263
2021-05-05,16263
2021-05-06,16270
2021-05-07,16277
2021-05-09,16286
2021-05-10,16284
2021-05-11,16292
2021-05-13,16298
2021-05-14,16295
2021-05-15,16298
2021-05-16,16315
2021-05-18,16319
2021-05-19,16315
2021-05-20,16317
2021-05-22,16318
2021-05-23,16315
2021-05-24,16310
2021-05-26,16310
2021-05-27,16308
2021-05-28,16310
2021-05-30,16309
2021-05-31,16298
2021-06-01,16300
2021-06-03,16307
2021-06-04,16304
2021-06-05,16308
2021-06-07,16300
2021-06-08,16305
2021-06-09,16302
2021-06-11,16306
2021-06-12,16303
2021-06-13,16290
2021-06-15,16285
2021-06-16,16277
2021-06-18,16275
2021-06-19,16269
2021-06-20,16267
2021-06-22,16263
2021-06-23,16256
2021-06-24,16253
2021-06-26,16258
2021-06-27,16249
2021-06-28,16254
2021-06-30,16248
2021-07-01,16244
2021-07-02,16237
2021-07-04,16232
2021-07-05,16234
2021-07-06,16229
2021-07-08,16222
2021-07-09,16224
2021-07-10,16237
2021-07-12,16231
2021-07-13,16242
2021-07-14,16253
2021-07-16,16246
2021-07-17,16244
2021-07-18,16243
2021-07-20,16250
2021-07-21,16263
2021-07-22,16270
2021-07-24,16279
2021-07-25,16293
2021-07-26,16305
2021-07-28,16305
2021-07-29,16298
2021-07-30,16305
2021-08-01,16305
2021-08-02,16300
2021-08-04,16297
2021-08-05,16288
2021-08-06,16291
2021-08-08,16286
2021-08-09,16286
2021-08-10,16288
2021-08-12,16289
2021-08-13,16294
2021-08-14,16285
2021-08-16,16275
2021-08-17,16267
2021-08-18,16256
2021-08-20,16248
2021-08-21,16245
2021-08-22,16241
2021-08-24,16236
2021-08-25,16248
2021-08-26,16248
2021-08-28,16241
2021-08-29,16248
2021-08-30,16245
2021-09-01,16248
2021-09-02,16240
2021-09-03,16245
2021-09-04,16262
2021-09-05,16268
2021-09-07,16271
2021-09-08,16275
2021-09-09,16272
2021-09-11,16269
2021-09-12,16269
2021-09-13,16268
2021-09-15,16268
2021-09-16,16263
2021-09-17,16261
2021-09-19,16261
2021-09-20,16261
2021-09-22,16263
2021-09-23,16267
2021-09-24,16268
2021-09-26,16271
2021-09-27,16271
2021-09-28,16268
2021-09-30,16268
2021-10-01,16268
2021-10-02,16270
2021-10-04,16271
2021-10-05,16275
2021-10-06,16283
2021-10-08,16279
2021-10-09,16278
2021-10-10,16277
2021-10-12,16276
2021-10-13,16276
2021-10-14,16275
2021-10-16,16272
2021-10-17,16271
2021-10-19,16275
2021-10-20,16269
2021-10-21,16261
2021-10-23,16258
2021-10-24,16251
2021-10-25,16247
2021-10-27,16248
2021-10-28,16248
2021-11-02,16238
2021-11-03,16234
2021-11-04,16234
2021-11-06,16231
2021-11-07,16222
2021-11-09,16219
2021-11-10,16218
2021-11-11,16213
2021-11-13,16209
2021-11-14,16210
2021-11-15,16206
2021-11-17,16205
2021-11-18,16203
2021-11-19,16200
2021-11-21,16194
2021-11-22,16177
2021-12-05,16036
2021-12-07,16034
2021-12-08,16027
2021-12-09,16026
2021-12-11,16022
2021-12-12,16018
2021-12-13,16009
2021-12-15,16005
2021-12-16,16004
2021-12-17,15997
2021-12-19,15990
2021-12-20,15987
2021-12-22,15979
2021-12-23,15974
2021-12-24,15991
2021-12-25,15991
2021-12-27,15990
2021-12-28,15982
2021-12-29,15979
2021-12-31,15978
2022-01-01,15975
2022-01-02,15982
2022-01-04,15981
2022-01-05,15980
2022-01-07,15976
2022-01-08,15979
2022-01-09,15978
2022-01-11,15976
2022-01-12,15975
2022-01-13,15974
2022-01-15,15962
2022-01-16,15954
2022-01-17,15948
2022-01-19,15949
2022-01-20,15952
2022-01-21,15953
2022-01-23,15947
2022-01-24,15932
2022-01-25,15918
2022-01-27,15914
2022-01-28,15910
2022-01-29,15894
2022-01-31,15878
2022-02-04,15883
2022-02-05,15881
2022-02-06,15878
2022-02-08,15872
2022-02-09,15877
2022-02-10,15877
2022-02-12,15867
2022-02-13,15851
2022-02-14,15845
2022-02-16,15841
2022-02-17,15837
2022-02-18,15828
2022-02-20,15829
2022-02-21,15825
2022-02-22,15821
2022-02-24,15814
2022-02-25,15809
2022-02-26,15813
2022-02-28,15807
2022-03-01,15807
2022-03-02,15807
2022-03-04,15807
2022-03-05,15802
2022-03-06,15803
2022-03-08,15802
2022-03-09,15795
2022-03-10,15787
2022-03-12,15785
2022-03-13,15789
2022-03-14,15792
2022-03-16,15791
2022-03-17,15786
2022-03-18,15787
2022-03-20,15785
2022-03-21,15778
2022-03-23,15779
2022-03-24,15782
2022-03-25,15768
2022-03-27,15761
2022-03-28,15758
2022-03-29,15751
2022-03-31,15744
2022-04-01,15740
2022-04-02,15741
2022-04-04,15733
2022-04-05,15734
2022-04-06,15724
2022-04-08,15714
2022-04-09,15708
2022-04-10,15710
2022-04-12,15712
2022-04-13,15710
2022-04-14,15705
2022-04-16,15702
2022-04-17,15701
2022-04-18,15696
2022-04-20,15693
2022-04-21,15693
2022-04-22,15704
2022-04-24,15707
2022-04-25,15699
2022-04-26,15694
2022-04-28,15685
2022-04-30,15681
2022-05-01,15677
2022-05-02,15685
2022-05-04,15701
2022-05-05,15729
2022-05-07,15727
2022-05-08,15737
2022-05-09,15751
2022-05-10,15767
2022-05-12,15758
2022-05-13,15764
2022-05-14,15772
2022-05-15,15788
2022-05-17,15795
2022-05-18,15807
2022-05-19,15820
2022-05-21,15829
2022-05-22,15840
2022-05-23,15843
2022-05-25,15848
2022-05-26,15864
2022-05-27,15879
2022-05-29,15882
2022-05-30,15882
2022-05-31,15881
2022-06-02,15877
2022-06-03,15885
2022-06-04,15891
2022-06-06,15901
2022-06-07,15897
2022-06-08,15897
2022-06-10,15894
2022-06-11,15888
2022-06-12,15889
2022-06-14,15884
2022-06-15,15879
2022-06-16,15871
2022-06-18,15876
2022-06-19,15877
2022-06-20,15882
2022-06-22,15882
2022-06-23,15884
2022-06-24,15888
2022-06-26,15881
2022-06-27,15888
2022-06-28,15879
2022-06-30,15883
2022-07-01,15886
2022-07-02,15887
2022-07-04,15888
2022-07-05,15879
2022-07-06,15878
2022-07-08,15879
2022-07-09,15889
2022-07-10,15887
2022-07-12,15891
2022-07-13,15890
2022-07-14,15906
2022-07-16,15919
2022-07-17,15926
2022-07-18,15929
2022-07-20,15938
2022-07-21,15948
2022-07-22,15947
2022-07-24,15964
2022-07-25,15969
2022-07-26,15972
2022-07-27,15988
2022-07-29,15997
2022-07-30,16009
2022-07-31,16023
2022-08-02,16028
2022-08-03,16035
2022-08-04,16040
2022-08-06,16052
2022-08-07,16058
2022-08-09,16062
2022-08-10,16071
2022-08-11,16076
2022-08-13,16080
2022-08-14,16092
2022-08-15,16109
2022-08-16,16116
2022-08-18,16143
2022-08-19,16160
2022-08-20,16173
2022-08-22,16178
2022-08-23,16212
2022-08-24,16222
2022-08-25,16239
2022-08-26,16295
2022-08-28,16325
2022-08-29,16342
2022-08-30,16359
2022-09-01,16366
2022-09-02,16380
2022-09-03,16392
2022-09-05,16396
2022-09-06,16400
2022-09-07,16400
2022-09-09,16403
