,421267475
2020-02-21,49695
2020-02-22,53571
2020-02-23,55141
2020-02-24,56114
2020-02-25,56286
2020-02-26,56554
2020-02-27,56689
2020-02-28,56811
2020-02-29,56910
2020-03-01,57088
2020-03-02,57176
2020-03-03,57285
2020-03-04,57497
2020-03-05,57588
2020-03-06,57722
2020-03-07,57909
2020-03-08,58656
2020-03-09,58989
2020-03-10,59117
2020-03-11,59333
2020-03-12,59561
2020-03-13,60192
2020-03-14,60346
2020-03-15,60584
2020-03-16,60774
2020-03-17,60951
2020-03-18,61286
2020-03-19,61462
2020-03-20,61549
2020-03-21,62237
2020-03-22,63389
2020-03-23,63556
2020-03-24,63684
2020-03-25,63886
2020-03-26,64001
2020-03-27,64090
2020-03-28,64225
2020-03-29,64286
2020-03-30,64418
2020-03-31,64519
2020-04-01,64713
2020-04-02,65008
2020-04-03,65121
2020-04-04,65245
2020-04-05,65390
2020-04-06,65662
2020-04-07,65763
2020-04-08,65963
2020-04-09,66118
2020-04-10,66183
2020-04-11,66407
2020-04-12,66596
2020-04-13,66809
2020-04-14,66904
2020-04-15,67506
2020-04-16,67954
2020-04-17,68128
2020-04-18,68243
2020-04-19,68504
2020-04-20,68900
2020-04-21,69176
2020-04-22,69309
2020-04-23,69747
2020-04-24,70180
2020-04-25,70335
2020-04-26,70617
2020-04-27,70953
2020-04-28,71190
2020-04-29,71537
2020-04-30,71827
2020-05-01,72523
2020-05-02,73454
2020-05-03,73617
2020-05-04,73760
2020-05-05,74513
2020-05-06,75295
2020-05-07,76363
2020-05-08,76809
2020-05-09,77228
2020-05-10,77529
2020-05-11,77677
2020-05-12,77919
2020-05-13,78082
2020-05-14,78244
2020-05-15,78337
2020-05-16,78561
2020-05-17,78807
2020-05-18,78995
2020-05-19,79137
2020-05-20,79353
2020-05-21,79573
2020-05-22,79920
2020-05-23,80445
2020-05-24,80654
2020-05-25,80777
2020-05-26,80850
2020-05-27,80953
2020-05-28,81046
2020-05-29,81147
2020-05-30,81287
2020-05-31,81435
2020-06-01,81514
2020-06-02,81533
2020-06-03,81591
2020-06-04,81696
2020-06-05,81862
2020-06-06,82230
2020-06-07,82445
2020-06-08,82521
2020-06-09,82591
2020-06-10,82653
2020-06-11,82727
2020-06-12,82841
2020-06-13,83098
2020-06-14,83204
2020-06-15,83213
2020-06-16,83282
2020-06-17,83303
2020-06-18,83361
2020-06-19,83502
2020-06-20,83674
2020-06-21,83977
2020-06-22,84075
2020-06-23,84149
2020-06-24,84293
2020-06-25,84390
2020-06-26,84769
2020-06-27,85104
2020-06-28,85218
2020-06-29,85264
2020-06-30,85357
2020-07-01,85410
2020-07-02,85459
2020-07-03,85524
2020-07-04,85605
2020-07-05,85705
2020-07-06,85773
2020-07-07,85819
2020-07-08,85874
2020-07-09,85949
2020-07-10,86151
2020-07-11,86325
2020-07-12,86523
2020-07-13,86616
2020-07-14,86815
2020-07-15,86904
2020-07-16,87033
2020-07-17,87108
2020-07-18,87222
2020-07-19,87340
2020-07-20,87534
2020-07-21,87699
2020-07-22,87861
2020-07-23,87997
2020-07-24,88158
2020-07-25,88623
2020-07-26,89182
2020-07-27,89424
2020-07-28,89582
2020-07-29,89855
2020-07-30,90081
2020-07-31,90676
2020-08-01,92495
2020-08-02,93844
2020-08-03,93962
2020-08-05,94671
2020-08-06,94827
2020-08-07,95018
2020-08-08,95179
2020-08-09,95576
2020-08-16,98646
2020-08-17,98800
2020-08-18,99021
2020-08-19,99170
2020-08-20,99242
2020-08-21,99394
2020-08-22,99545
2020-08-23,100336
2020-08-24,100661
2020-08-25,100957
2020-08-26,101105
2020-08-27,101219
2020-08-28,101373
2020-08-29,102261
2020-08-30,103213
2020-08-31,103366
2020-09-01,103474
2020-09-02,103510
2020-09-03,103583
2020-09-04,103621
2020-09-05,103764
2020-09-06,103880
2020-09-07,103952
2020-09-08,104023
2020-09-09,104088
2020-09-10,104139
2020-09-11,104218
2020-09-12,104336
2020-09-13,104388
2020-09-14,104481
2020-09-15,104552
2020-09-16,104640
2020-09-17,104711
2020-09-19,104814
2020-09-20,104850
2020-09-21,104888
2020-09-22,104924
2020-09-23,104997
2020-09-24,105035
2020-09-25,105018
2020-09-27,104986
2020-09-28,104978
2020-09-29,104965
2020-09-30,105396
2020-10-01,105771
2020-10-02,105847
2020-10-03,105730
2020-10-05,105869
2020-10-06,106143
2020-10-07,106302
2020-10-08,106339
2020-10-10,106358
2020-10-11,106394
2020-10-12,106424
2020-10-14,106452
2020-10-15,106482
2020-10-16,106518
2020-10-18,106548
2020-10-19,106409
2020-10-21,106379
2020-10-22,106384
2020-10-23,106457
2020-10-24,106496
2020-10-25,106619
2020-10-26,106692
2020-10-27,106952
2020-10-28,107068
2020-10-29,107104
2020-10-30,107176
2020-10-31,107292
2020-11-01,107443
2020-11-03,107464
2020-11-04,107491
2020-11-05,107519
2020-11-06,107762
2020-11-07,107984
2020-11-08,108142
2020-11-09,108218
2020-11-10,108294
2020-11-11,108366
2020-11-12,108441
2020-11-13,108591
2020-11-14,108736
2020-11-15,108921
2020-11-16,108993
2020-11-17,109147
2020-11-18,109259
2020-11-19,109332
2020-11-20,109444
2020-11-21,109519
2020-11-23,109631
2020-11-24,109667
2020-11-25,109703
2020-11-26,109856
2020-11-27,109929
2020-11-28,110003
2020-11-29,110039
2020-11-30,110075
2020-12-01,110338
2020-12-02,110741
2020-12-03,110777
2020-12-04,110849
2020-12-05,110925
2020-12-06,111035
2020-12-07,111092
2020-12-08,111414
2020-12-09,111561
2020-12-10,111675
2020-12-11,112112
2020-12-12,112222
2020-12-13,112296
2020-12-14,112405
2020-12-15,112441
2020-12-16,112514
2020-12-17,112586
2020-12-18,112731
2020-12-19,115189
2020-12-20,118514
2020-12-21,119503
2020-12-22,120212
2020-12-23,120788
2020-12-24,121134
2020-12-25,121486
2020-12-26,121919
2020-12-27,122241
2020-12-28,122546
2020-12-29,122692
2020-12-30,122886
2020-12-31,123148
2021-01-01,123496
2021-01-02,123767
2021-01-03,123877
2021-01-04,123913
2021-01-05,124028
2021-01-06,124140
2021-01-07,124492
2021-01-08,124640
2021-01-09,124749
2021-01-10,124868
2021-01-11,124946
2021-01-12,125111
2021-01-13,125147
2021-01-14,125229
2021-01-15,125311
2021-01-16,125347
2021-01-17,125533
2021-01-18,125671
2021-01-19,125760
2021-01-20,125832
2021-01-21,125870
2021-01-22,126034
2021-01-23,126072
2021-01-24,126145
2021-01-25,126231
2021-01-26,126308
2021-01-27,126430
2021-01-28,126509
2021-01-29,126589
2021-01-30,126810
2021-01-31,127028
2021-02-01,127142
2021-02-02,127391
2021-02-03,127505
2021-02-04,127578
2021-02-05,127778
2021-02-06,127850
2021-02-07,127928
2021-02-08,128010
2021-02-09,128046
2021-02-10,128267
2021-02-11,130007
2021-02-12,131171
2021-02-13,131742
2021-02-14,132638
2021-02-15,133199
2021-02-16,133274
2021-02-17,133909
2021-02-18,133869
2021-02-19,134262
2021-02-20,134836
2021-02-21,134873
2021-02-22,135148
2021-02-23,135824
2021-02-24,136607
2021-02-25,137160
2021-02-26,137667
2021-02-27,137911
2021-02-28,138199
2021-03-01,138278
2021-03-02,138314
2021-03-03,138387
2021-03-05,138406
2021-03-06,138432
2021-03-07,138507
2021-03-08,138582
2021-03-09,140143
2021-03-10,141121
2021-03-11,141820
2021-03-12,142045
2021-03-13,142118
2021-03-14,142512
2021-03-15,142612
2021-03-16,143197
2021-03-17,143131
2021-03-18,143362
2021-03-19,143555
2021-03-20,143887
2021-03-21,143927
2021-03-22,144168
2021-03-23,144422
2021-03-24,145187
2021-03-25,145785
2021-03-26,145989
2021-03-27,146313
2021-03-28,147270
2021-03-29,147899
2021-03-30,147920
2021-03-31,147827
2021-04-01,147739
2021-04-02,147776
2021-04-03,147740
2021-04-04,147776
2021-04-05,147800
2021-04-07,147784
2021-04-08,147747
2021-04-09,148660
2021-04-11,149173
2021-04-12,149395
2021-04-13,149667
2021-04-14,149819
2021-04-15,149893
2021-04-16,149930
2021-04-17,150009
2021-04-18,150083
2021-04-19,150158
2021-04-20,150194
2021-04-21,150231
2021-04-23,150292
2021-04-24,150328
2021-04-25,150366
2021-04-26,150371
2021-04-28,150384
2021-04-29,150420
2021-04-30,150430
2021-05-01,150427
2021-05-02,150467
2021-05-04,150568
2021-05-06,150561
2021-05-07,150553
2021-05-08,150567
2021-05-10,150569
2021-05-11,150552
2021-05-12,150556
2021-05-13,150520
2021-05-14,151515
2021-05-15,151923
2021-05-16,152651
2021-05-17,153779
2021-05-18,154645
2021-05-19,155302
2021-05-20,155670
2021-05-21,156060
2021-05-22,156367
2021-05-23,156553
2021-05-25,156581
2021-05-26,156601
2021-05-27,156637
2021-05-28,156794
2021-05-29,156982
2021-05-30,157264
2021-05-31,157423
2021-06-01,157461
2021-06-03,157534
2021-06-04,157609
2021-06-05,157802
2021-06-06,157955
2021-06-07,158032
2021-06-08,158107
2021-06-09,158181
2021-06-10,158217
2021-06-11,158296
2021-06-12,158369
2021-06-13,158406
2021-06-14,158443
2021-06-15,158450
2021-06-17,158480
2021-06-18,158504
2021-06-19,158540
2021-06-20,158524
2021-06-22,158552
2021-06-23,158629
2021-06-24,158665
2021-06-25,158701
2021-06-26,158738
2021-06-27,158811
2021-06-28,158839
2021-06-30,158899
2021-07-02,158928
2021-07-03,158955
2021-07-04,158991
2021-07-05,159028
2021-07-06,159102
2021-07-07,159175
2021-07-08,159247
2021-07-09,161412
2021-07-10,163896
2021-07-11,164654
2021-07-12,165253
2021-07-13,165812
2021-07-14,166310
2021-07-15,166662
2021-07-16,167744
2021-07-17,167973
2021-07-18,168159
2021-07-19,168426
2021-07-20,168786
2021-07-21,169345
2021-07-22,169534
2021-07-23,169998
2021-07-24,170151
2021-07-25,170263
2021-07-26,170375
2021-07-27,170487
2021-07-28,170746
2021-07-29,170896
2021-07-30,171087
2021-07-31,171164
2021-08-01,171200
2021-08-02,172230
2021-08-04,172340
2021-08-05,172418
2021-08-06,172857
2021-08-07,172930
2021-08-08,173298
2021-08-09,173623
2021-08-10,173985
2021-08-11,174328
2021-08-12,174678
2021-08-13,174880
2021-08-14,175295
2021-08-15,175581
2021-08-16,175696
2021-08-17,175772
2021-08-18,175959
2021-08-19,176237
2021-08-20,176751
2021-08-21,176899
2021-08-22,177178
2021-08-23,177669
2021-08-24,177921
2021-08-25,178210
2021-08-26,178328
2021-08-27,178443
2021-08-28,178795
2021-08-29,179093
2021-08-30,179277
2021-08-31,179351
2021-09-01,179484
2021-09-02,179561
2021-09-03,179634
2021-09-04,179708
2021-09-05,179781
2021-09-06,179780
2021-09-08,179845
2021-09-09,179917
2021-09-10,180106
2021-09-11,180143
2021-09-12,180171
2021-09-14,180156
2021-09-15,180229
2021-09-17,180299
2021-09-18,180336
2021-09-19,180372
2021-09-20,180445
2021-09-21,180481
2021-09-22,180517
2021-09-23,180519
2021-09-24,180557
2021-09-25,180682
2021-09-26,180759
2021-09-27,180811
2021-09-28,180958
2021-09-30,180959
2021-10-01,180937
2021-10-02,181019
2021-10-04,181019
2021-10-05,181056
2021-10-06,181094
2021-10-07,181134
2021-10-08,181173
2021-10-09,181193
2021-10-10,181225
2021-10-11,182058
2021-10-13,182078
2021-10-14,182089
2021-10-15,182433
2021-10-16,182469
2021-10-17,183603
2021-10-18,183047
2021-10-19,183611
2021-10-20,183941
2021-10-21,183980
2021-10-22,184017
2021-10-23,184030
2021-10-24,184066
2021-10-26,184087
2021-10-27,184108
2021-10-28,184128
2021-11-02,184101
2021-11-03,184076
2021-11-05,184085
2021-11-06,185133
2021-11-07,185012
2021-11-08,185096
2021-11-10,185088
2021-11-11,185076
2021-11-13,185069
2021-11-14,185071
2021-11-15,185077
2021-11-17,185069
2021-11-18,185068
2021-11-19,185059
2021-11-20,185446
2021-11-21,185771
2021-11-22,186019
2021-12-05,187910
2021-12-07,187976
2021-12-08,188016
2021-12-09,188055
2021-12-10,188055
2021-12-11,188093
2021-12-12,188129
2021-12-13,188191
2021-12-14,188263
2021-12-15,188300
2021-12-17,189148
2021-12-18,189265
2021-12-19,189376
2021-12-20,189525
2021-12-21,189599
2021-12-22,189635
2021-12-23,189668
2021-12-24,189706
2021-12-26,189926
2021-12-27,189962
2021-12-29,190123
2021-12-31,190156
2022-01-01,190247
2022-01-02,190288
2022-01-03,190525
2022-01-04,190688
2022-01-05,190802
2022-01-06,190877
2022-01-07,190913
2022-01-08,191038
2022-01-09,191198
2022-01-10,191236
2022-01-12,191253
2022-01-13,191270
2022-01-14,191311
2022-01-15,191940
2022-01-16,193015
2022-01-17,193044
2022-01-18,193182
2022-01-19,193218
2022-01-20,193243
2022-01-22,193268
2022-01-23,193529
2022-01-25,193468
2022-01-26,193428
2022-01-27,193389
2022-01-28,193361
2022-01-29,193249
2022-01-30,193169
2022-01-31,193120
2022-02-01,193410
2022-02-04,193548
2022-02-05,193489
2022-02-06,193412
2022-02-07,193375
2022-02-08,193444
2022-02-10,193334
2022-02-12,193352
2022-02-13,193359
2022-02-14,193321
2022-02-15,194938
2022-02-16,194863
2022-02-17,194827
2022-02-18,196388
2022-02-19,195643
2022-02-20,195606
2022-02-21,195534
2022-02-22,195497
2022-02-23,195424
2022-02-25,195360
2022-02-26,195519
2022-02-27,195668
2022-02-28,195596
2022-03-01,195560
2022-03-03,195529
2022-03-04,195501
2022-03-05,195465
2022-03-07,196767
2022-03-08,196659
2022-03-09,196622
2022-03-10,196586
2022-03-11,196476
2022-03-12,196440
2022-03-13,196684
2022-03-14,196723
2022-03-15,196748
2022-03-16,196715
2022-03-17,196679
2022-03-18,196643
2022-03-19,196540
2022-03-20,198480
2022-03-21,199591
2022-03-22,199482
2022-03-23,199374
2022-03-24,199301
2022-03-25,199193
2022-03-26,199157
2022-03-27,204428
2022-03-28,203605
2022-03-29,203379
2022-03-30,203255
2022-03-31,203102
2022-04-01,202990
2022-04-02,202914
2022-04-03,202792
2022-04-04,202634
2022-04-05,202518
2022-04-06,202444
2022-04-07,202370
2022-04-08,202297
2022-04-09,202447
2022-04-10,203792
2022-04-11,203830
2022-04-12,204209
2022-04-14,204172
2022-04-16,205419
2022-04-17,205469
2022-04-18,205314
2022-04-19,205239
2022-04-20,205203
2022-04-21,205182
2022-04-22,205145
2022-04-24,205103
2022-04-25,205091
2022-04-27,205460
2022-04-29,205422
2022-04-30,205445
2022-05-01,205435
2022-05-03,205411
2022-05-04,205416
2022-05-05,205492
2022-05-06,205681
2022-05-07,205789
2022-05-08,205825
2022-05-09,205824
2022-05-10,205898
2022-05-11,205825
2022-05-12,205736
2022-05-14,205801
2022-05-15,205822
2022-05-16,205890
2022-05-17,205854
2022-05-19,205848
2022-05-20,206930
2022-05-21,208215
2022-05-22,208179
2022-05-23,208183
2022-05-24,208163
2022-05-26,208156
2022-05-27,209134
2022-05-28,209642
2022-05-29,209606
2022-05-30,209496
2022-05-31,209497
2022-06-01,209530
2022-06-02,210984
2022-06-03,211532
2022-06-04,211496
2022-06-05,211489
2022-06-06,211599
2022-06-07,211635
2022-06-08,211663
2022-06-09,211677
2022-06-11,211608
2022-06-12,211572
2022-06-14,211503
2022-06-16,211490
2022-06-17,211462
2022-06-18,211497
2022-06-20,211505
2022-06-21,211535
2022-06-22,211523
2022-06-23,211706
2022-06-24,211816
2022-06-25,211926
2022-06-26,211963
2022-06-27,211999
2022-06-28,212035
2022-06-29,212071
2022-06-30,212232
2022-07-01,212381
2022-07-02,214856
2022-07-03,215571
2022-07-04,215682
2022-07-05,215646
2022-07-06,215631
2022-07-07,214807
2022-07-08,212541
2022-07-09,209912
2022-07-11,209906
2022-07-12,209899
2022-07-13,209893
2022-07-15,209907
2022-07-16,210029
2022-07-18,210011
2022-07-19,210087
2022-07-20,210123
2022-07-21,210204
2022-07-22,210240
2022-07-23,210276
2022-07-24,210306
2022-07-26,210296
2022-07-27,210324
2022-07-28,210356
2022-07-30,210363
2022-07-31,210350
2022-08-01,210320
2022-08-03,210301
2022-08-04,210305
2022-08-05,210341
2022-08-06,210475
2022-08-07,210548
2022-08-08,210620
2022-08-09,210730
2022-08-10,210767
2022-08-11,210840
2022-08-12,210876
2022-08-13,210948
2022-08-14,211027
2022-08-15,211064
2022-08-16,211136
2022-08-17,211208
2022-08-18,211333
2022-08-19,211406
2022-08-20,211626
2022-08-21,211736
2022-08-22,211847
2022-08-23,211921
2022-08-24,211993
2022-08-25,212081
2022-08-26,212197
2022-08-27,212319
2022-08-28,212435
2022-08-29,212547
2022-08-30,212626
2022-08-31,212666
2022-09-01,212740
2022-09-02,212778
2022-09-03,212855
2022-09-04,212897
2022-09-05,212933
2022-09-07,213007
2022-09-09,213173
