,434401868
2020-07-13,46720
2020-07-14,46815
2020-07-15,46837
2020-07-16,46915
2020-07-17,46959
2020-07-18,47024
2020-07-19,47092
2020-07-20,47167
2020-07-21,47230
2020-07-22,47255
2020-07-23,47290
2020-07-24,47380
2020-07-25,47424
2020-07-26,47467
2020-07-27,47584
2020-07-28,47606
2020-07-29,47689
2020-07-30,47816
2020-07-31,47882
2020-08-01,47975
2020-08-02,47993
2020-08-03,48032
2020-08-05,48301
2020-08-06,48374
2020-08-07,48483
2020-08-08,48602
2020-08-09,48729
2020-08-16,49702
2020-08-17,49818
2020-08-18,49891
2020-08-19,50001
2020-08-20,50075
2020-08-21,50112
2020-08-22,50188
2020-08-23,50224
2020-08-24,50863
2020-08-25,51687
2020-08-26,51759
2020-08-27,51832
2020-08-29,51976
2020-08-30,52135
2020-08-31,52175
2020-09-01,52253
2020-09-02,52289
2020-09-03,52367
2020-09-04,52616
2020-09-05,53245
2020-09-06,53434
2020-09-07,53514
2020-09-08,53580
2020-09-09,53621
2020-09-11,53668
2020-09-12,53704
2020-09-14,53749
2020-09-16,53779
2020-09-18,53819
2020-09-19,53858
2020-09-20,53894
2020-09-21,53931
2020-09-22,53968
2020-09-23,54004
2020-09-24,54041
2020-09-25,54059
2020-09-26,54095
2020-09-27,54131
2020-09-29,54148
2020-09-30,54165
2020-10-01,54154
2020-10-03,54231
2020-10-04,54268
2020-10-05,54260
2020-10-06,54330
2020-10-08,54403
2020-10-09,54439
2020-10-11,54466
2020-10-12,54485
2020-10-14,54492
2020-10-15,54481
2020-10-16,54502
2020-10-18,54524
2020-10-19,54514
2020-10-20,54544
2020-10-22,54582
2020-10-23,54594
2020-10-24,54675
2020-10-25,54713
2020-10-26,54724
2020-10-27,54746
2020-10-28,54783
2020-10-30,54852
2020-10-31,54888
2020-11-01,54921
2020-11-03,54944
2020-11-04,54977
2020-11-05,54997
2020-11-07,55034
2020-11-08,55063
2020-11-09,55083
2020-11-10,55200
2020-11-12,55235
2020-11-13,55269
2020-11-14,55293
2020-11-15,55329
2020-11-17,55368
2020-11-18,55404
2020-11-19,55465
2020-11-21,55474
2020-11-22,55503
2020-11-24,55537
2020-11-25,55602
2020-11-27,55674
2020-11-29,55710
2020-11-30,55733
2020-12-01,55742
2020-12-03,55762
2020-12-04,55781
2020-12-05,55818
2020-12-06,56488
2020-12-08,56496
2020-12-09,56518
2020-12-10,56536
2020-12-11,56572
2020-12-13,56639
2020-12-14,56675
2020-12-16,56713
2020-12-18,56734
2020-12-19,56813
2020-12-20,56885
2020-12-21,56957
2020-12-22,56993
2020-12-23,57066
2020-12-24,57178
2020-12-25,57290
2020-12-26,57474
2020-12-27,57549
2020-12-28,57622
2020-12-29,57700
2020-12-30,57736
2020-12-31,57845
2021-01-01,58010
2021-01-02,58276
2021-01-03,58389
2021-01-04,58425
2021-01-05,58498
2021-01-06,58574
2021-01-07,58610
2021-01-08,58648
2021-01-09,58800
2021-01-10,59026
2021-01-11,59101
2021-01-12,59175
2021-01-14,59212
2021-01-15,59285
2021-01-17,59306
2021-01-18,59334
2021-01-19,59372
2021-01-20,59408
2021-01-22,59471
2021-01-24,59539
2021-01-26,59545
2021-01-27,59613
2021-01-28,59649
2021-01-29,59691
2021-01-30,59727
2021-01-31,59753
2021-02-01,59789
2021-02-02,59937
2021-02-03,59973
2021-02-04,60011
2021-02-06,60035
2021-02-07,60072
2021-02-08,60108
2021-02-10,60123
2021-02-11,60154
2021-02-12,60191
2021-02-13,60227
2021-02-14,60300
2021-02-15,60373
2021-02-16,60409
2021-02-17,60483
2021-02-18,60519
2021-02-19,60556
2021-02-20,60593
2021-02-21,60629
2021-02-22,60818
2021-02-23,60890
2021-02-24,60962
2021-02-25,61000
2021-02-26,61112
2021-02-27,61184
2021-02-28,61295
2021-03-02,61331
2021-03-03,61342
2021-03-04,61369
2021-03-05,61406
2021-03-06,61442
2021-03-08,61478
2021-03-09,61500
2021-03-10,61511
2021-03-12,61577
2021-03-13,61614
2021-03-14,61652
2021-03-15,61663
2021-03-17,61679
2021-03-18,61692
2021-03-19,61714
2021-03-21,61736
2021-03-22,61740
2021-03-23,61767
2021-03-25,61779
2021-03-26,61785
2021-03-28,61810
2021-03-29,61830
2021-03-30,61821
2021-04-01,61851
2021-04-02,61887
2021-04-03,61959
2021-04-04,61995
2021-04-06,62018
2021-04-07,62047
2021-04-08,62083
2021-04-09,62119
2021-04-10,62194
2021-04-11,62230
2021-04-13,62245
2021-04-14,62270
2021-04-15,62287
2021-04-17,62419
2021-04-18,62455
2021-04-19,62527
2021-04-21,62558
2021-04-22,62569
2021-04-23,62723
2021-04-24,62759
2021-04-25,62797
2021-04-26,62817
2021-04-27,62829
2021-04-29,62860
2021-04-30,62891
2021-05-01,62928
2021-05-02,62965
2021-05-04,62985
2021-05-05,63021
2021-05-06,63046
2021-05-07,63082
2021-05-09,63190
2021-05-11,63213
2021-05-12,63237
2021-05-13,63246
2021-05-15,63268
2021-05-16,63299
2021-05-17,63326
2021-05-19,63362
2021-05-20,63373
2021-05-21,63399
2021-05-23,63417
2021-05-24,63436
2021-05-25,63437
2021-05-27,63470
2021-05-28,63475
2021-05-29,63497
2021-05-30,63534
2021-06-01,63549
2021-06-02,63548
2021-06-03,63532
2021-06-05,63563
2021-06-06,63599
2021-06-08,63665
2021-06-09,63701
2021-06-11,63763
2021-06-12,63799
2021-06-14,63829
2021-06-15,63835
2021-06-16,63847
2021-06-18,63842
2021-06-19,63892
2021-06-21,63929
2021-06-22,63945
2021-06-23,63965
2021-06-25,63989
2021-06-26,64001
2021-06-27,64004
2021-06-29,63989
2021-06-30,64004
2021-07-01,64035
2021-07-03,64046
2021-07-04,64096
2021-07-06,64164
2021-07-07,64201
2021-07-08,64237
2021-07-09,64384
2021-07-10,64495
2021-07-11,64568
2021-07-12,64605
2021-07-13,64641
2021-07-14,64677
2021-07-15,64713
2021-07-16,64786
2021-07-17,64859
2021-07-18,64931
2021-07-19,64967
2021-07-20,65040
2021-07-21,65076
2021-07-22,65149
2021-07-23,65437
2021-07-24,65720
2021-07-25,65832
2021-07-26,65904
2021-07-27,66013
2021-07-28,66089
2021-07-29,66126
2021-07-30,66632
2021-07-31,66917
2021-08-01,66954
2021-08-02,66993
2021-08-03,67012
2021-08-05,67050
2021-08-06,67087
2021-08-07,67117
2021-08-08,67135
2021-08-09,67171
2021-08-10,67208
2021-08-12,67283
2021-08-13,67319
2021-08-14,67356
2021-08-15,67394
2021-08-16,67466
2021-08-17,67502
2021-08-18,67539
2021-08-19,67577
2021-08-20,67613
2021-08-21,67726
2021-08-22,67762
2021-08-23,67771
2021-08-25,67809
2021-08-26,67949
2021-08-27,68112
2021-08-28,68226
2021-08-29,68264
2021-08-30,68302
2021-08-31,68375
2021-09-02,68411
2021-09-03,68443
2021-09-04,68479
2021-09-05,68515
2021-09-06,68551
2021-09-07,68587
2021-09-08,68625
2021-09-10,68665
2021-09-11,68703
2021-09-12,68732
2021-09-13,68768
2021-09-14,68782
2021-09-15,68819
2021-09-17,68842
2021-09-18,68874
2021-09-19,68910
2021-09-21,68931
2021-09-22,68956
2021-09-23,68971
2021-09-24,69007
2021-09-25,69052
2021-09-26,69088
2021-09-27,69108
2021-09-28,69148
2021-09-29,69186
2021-10-01,69212
2021-10-02,69285
2021-10-03,69358
2021-10-04,69436
2021-10-05,69472
2021-10-06,69521
2021-10-07,69772
2021-10-08,69928
2021-10-09,70057
2021-10-10,70100
2021-10-11,70136
2021-10-12,70208
2021-10-13,70280
2021-10-14,70358
2021-10-15,70440
2021-10-16,70513
2021-10-17,70699
2021-10-18,70440
2021-10-19,70401
2021-10-20,70439
2021-10-21,70478
2021-10-23,70507
2021-10-24,70490
2021-10-25,70497
2021-10-27,70504
2021-10-28,70505
2021-11-01,70762
2021-11-03,70775
2021-11-04,70794
2021-11-06,70825
2021-11-07,70842
2021-11-08,70847
2021-11-10,70871
2021-11-11,70898
2021-11-12,70921
2021-11-13,70957
2021-11-15,70975
2021-11-16,71004
2021-11-17,71040
2021-11-19,71077
2021-11-20,71098
2021-11-22,71110
2021-12-05,71543
2021-12-07,71580
2021-12-08,71579
2021-12-09,71592
2021-12-10,71630
2021-12-11,71642
2021-12-12,71647
2021-12-14,71675
2021-12-15,71685
2021-12-17,71704
2021-12-18,71698
2021-12-19,71693
2021-12-21,71704
2021-12-22,71711
2021-12-23,71727
2021-12-25,71717
2021-12-26,71732
2021-12-27,71750
2021-12-29,71754
2021-12-30,71763
2021-12-31,71792
2022-01-02,71829
2022-01-03,71879
2022-01-04,71916
2022-01-06,71947
2022-01-07,71981
2022-01-08,72092
2022-01-09,72166
2022-01-10,72202
2022-01-11,72241
2022-01-13,72255
2022-01-14,72287
2022-01-15,72706
2022-01-16,74729
2022-01-17,75157
2022-01-18,75119
2022-01-19,75158
2022-01-21,75144
2022-01-22,75126
2022-01-23,75098
2022-01-25,75089
2022-01-26,75199
2022-01-28,75170
2022-01-29,75122
2022-01-30,75086
2022-02-01,75116
2022-02-04,75136
2022-02-05,75149
2022-02-06,75145
2022-02-08,75137
2022-02-09,75131
2022-02-10,75121
2022-02-12,75112
2022-02-13,75138
2022-02-15,75150
2022-02-16,75159
2022-02-17,75137
2022-02-19,75110
2022-02-20,75125
2022-02-21,75136
2022-02-22,77230
2022-02-23,77278
2022-02-24,77203
2022-02-25,77167
2022-02-26,77131
2022-02-27,77095
2022-02-28,77023
2022-03-02,77009
2022-03-03,76996
2022-03-04,76960
2022-03-06,76963
2022-03-07,76944
2022-03-08,76941
2022-03-10,76943
2022-03-11,76946
2022-03-12,76947
2022-03-13,76983
2022-03-15,76974
2022-03-16,76965
2022-03-17,76960
2022-03-19,76967
2022-03-20,77100
2022-03-21,77063
2022-03-22,77027
2022-03-23,77012
2022-03-25,76983
2022-03-26,76954
2022-03-27,76969
2022-03-29,76942
2022-03-30,76940
2022-03-31,76974
2022-04-02,77010
2022-04-03,77016
2022-04-04,77046
2022-04-06,77063
2022-04-07,77051
2022-04-08,77066
2022-04-09,77141
2022-04-10,77344
2022-04-11,77497
2022-04-12,77572
2022-04-13,77647
2022-04-14,77684
2022-04-16,77710
2022-04-17,77767
2022-04-19,77746
2022-04-20,77748
2022-04-21,77764
2022-04-23,77778
2022-04-24,77777
2022-04-25,77796
2022-04-27,77805
2022-04-28,77815
2022-04-30,77852
2022-05-01,77935
2022-05-03,77914
2022-05-04,77953
2022-05-05,77988
2022-05-06,78107
2022-05-07,78181
2022-05-08,78218
2022-05-09,78254
2022-05-10,78290
2022-05-12,78262
2022-05-13,78285
2022-05-14,78317
2022-05-15,78346
2022-05-16,78401
2022-05-17,78474
2022-05-18,78546
2022-05-20,78582
2022-05-21,78610
2022-05-22,78646
2022-05-23,78682
2022-05-24,78701
2022-05-26,78813
2022-05-27,78868
2022-05-28,78915
2022-05-29,79051
2022-05-31,79191
2022-06-01,79372
2022-06-02,79480
2022-06-03,79589
2022-06-04,79661
2022-06-05,79734
2022-06-06,79807
2022-06-07,79916
2022-06-08,79952
2022-06-09,80029
2022-06-10,80065
2022-06-11,80073
2022-06-12,80109
2022-06-13,80145
2022-06-14,80184
2022-06-15,80218
2022-06-17,81076
2022-06-18,81040
2022-06-19,81133
2022-06-21,81138
2022-06-22,81167
2022-06-24,81234
2022-06-26,81319
2022-06-27,81355
2022-06-28,81391
2022-06-30,82051
2022-07-01,81966
2022-07-02,81958
2022-07-04,81942
2022-07-05,81999
2022-07-06,82035
2022-07-08,81961
2022-07-09,81810
2022-07-10,81837
2022-07-12,81865
2022-07-13,81917
2022-07-14,81991
2022-07-15,82336
2022-07-16,82408
2022-07-17,82444
2022-07-18,82472
2022-07-19,82508
2022-07-20,82545
2022-07-21,82581
2022-07-22,82617
2022-07-23,82689
2022-07-24,82725
2022-07-25,82799
2022-07-26,82832
2022-07-27,82904
2022-07-28,82978
2022-07-29,83050
2022-07-30,83160
2022-07-31,83232
2022-08-01,83306
2022-08-02,83342
2022-08-03,83379
2022-08-04,83489
2022-08-05,83633
2022-08-06,83741
2022-08-07,83962
2022-08-08,84072
2022-08-09,84180
2022-08-10,84326
2022-08-11,84475
2022-08-12,84696
2022-08-13,84843
2022-08-14,84990
2022-08-15,85062
2022-08-16,85135
2022-08-17,85208
2022-08-18,85379
2022-08-19,85489
2022-08-20,85561
2022-08-21,85669
2022-08-22,85705
2022-08-23,85813
2022-08-24,85885
2022-08-25,85958
2022-08-26,86139
2022-08-27,86212
2022-08-28,86320
2022-08-29,86433
2022-08-30,86541
2022-08-31,86614
2022-09-01,86650
2022-09-02,86758
2022-09-03,86830
2022-09-04,86939
2022-09-05,86975
2022-09-06,87011
2022-09-07,87087
2022-09-08,87564
2022-09-09,87975
