,472877684
2020-01-13,21743
2020-01-14,21806
2020-01-15,21845
2020-01-16,21896
2020-01-17,21906
2020-01-18,21999
2020-01-19,22098
2020-01-20,22129
2020-01-21,22171
2020-01-22,22219
2020-01-23,22260
2020-01-24,22333
2020-01-25,22391
2020-01-26,22535
2020-01-27,22886
2020-01-28,23290
2020-01-29,23408
2020-01-30,25391
2020-01-31,25764
2020-02-01,26074
2020-02-02,26254
2020-02-03,26363
2020-02-04,26568
2020-02-05,26710
2020-02-06,26813
2020-02-07,26951
2020-02-08,27516
2020-02-09,27583
2020-02-10,27652
2020-02-11,27744
2020-02-12,27841
2020-02-13,28007
2020-02-14,28071
2020-02-15,28128
2020-02-16,28157
2020-02-17,28190
2020-02-18,28221
2020-02-19,28277
2020-02-20,28475
2020-02-21,28757
2020-02-22,32846
2020-02-23,33843
2020-02-24,34433
2020-02-25,34461
2020-02-26,34542
2020-02-27,34567
2020-02-28,34637
2020-02-29,34656
2020-03-01,34711
2020-03-02,34736
2020-03-03,34768
2020-03-04,34913
2020-03-05,34941
2020-03-06,35057
2020-03-07,35111
2020-03-08,35222
2020-03-09,35282
2020-03-10,35345
2020-03-11,35402
2020-03-12,35466
2020-03-13,35543
2020-03-14,35535
2020-03-15,35572
2020-03-16,35612
2020-03-17,35647
2020-03-18,35676
2020-03-19,35735
2020-03-20,35779
2020-03-21,36276
2020-03-22,37457
2020-03-23,37539
2020-03-24,37590
2020-03-25,37737
2020-03-26,37880
2020-03-27,37974
2020-03-28,38152
2020-03-29,38195
2020-03-30,38248
2020-03-31,38314
2020-04-01,38388
2020-04-02,38471
2020-04-03,38581
2020-04-04,38612
2020-04-05,38700
2020-04-06,38771
2020-04-07,38788
2020-04-08,38937
2020-04-09,38991
2020-04-10,39040
2020-04-11,39126
2020-04-12,39188
2020-04-13,39307
2020-04-14,39390
2020-04-15,39449
2020-04-16,39625
2020-04-17,39683
2020-04-18,39724
2020-04-19,40144
2020-04-20,40263
2020-04-21,40553
2020-04-22,40682
2020-04-23,40814
2020-04-24,40938
2020-04-25,41043
2020-04-26,41110
2020-04-27,41226
2020-04-28,41320
2020-04-29,41464
2020-04-30,41566
2020-05-01,41622
2020-05-02,41732
2020-05-03,41789
2020-05-04,41881
2020-05-05,41954
2020-05-06,42047
2020-05-07,42086
2020-05-08,42199
2020-05-09,42268
2020-05-10,42384
2020-05-11,42473
2020-05-12,42550
2020-05-13,42576
2020-05-14,42724
2020-05-15,42787
2020-05-16,42934
2020-05-17,43039
2020-05-18,43064
2020-05-19,43088
2020-05-20,43183
2020-05-21,43235
2020-05-22,43276
2020-05-23,43314
2020-05-24,43397
2020-05-25,43412
2020-05-26,43491
2020-05-27,43519
2020-05-28,43562
2020-05-29,43590
2020-05-30,43607
2020-05-31,43651
2020-06-01,43690
2020-06-02,43722
2020-06-03,43745
2020-06-04,43761
2020-06-05,43864
2020-06-06,44150
2020-06-07,44574
2020-06-08,44618
2020-06-09,44669
2020-06-10,44687
2020-06-11,44729
2020-06-12,44747
2020-06-13,44777
2020-06-14,44790
2020-06-15,44819
2020-06-16,44842
2020-06-17,44859
2020-06-18,44901
2020-06-19,44959
2020-06-20,45056
2020-06-21,45088
2020-06-22,45128
2020-06-23,45160
2020-06-24,45200
2020-06-25,45227
2020-06-26,45328
2020-06-27,45407
2020-06-28,45464
2020-06-29,45523
2020-06-30,45611
2020-07-01,45647
2020-07-02,45663
2020-07-03,45737
2020-07-04,45789
2020-07-05,45807
2020-07-06,45895
2020-07-07,45917
2020-07-08,45925
2020-07-09,46024
2020-07-10,46101
2020-07-11,46204
2020-07-12,46258
2020-07-13,46287
2020-07-14,46320
2020-07-15,46352
2020-07-16,46389
2020-07-17,46415
2020-07-18,46452
2020-07-19,46623
2020-07-20,46825
2020-07-21,46876
2020-07-22,46917
2020-07-23,46958
2020-07-24,46994
2020-07-25,47067
2020-07-26,47070
2020-07-27,47060
2020-07-28,47077
2020-07-29,47160
2020-07-30,47197
2020-07-31,47266
2020-08-01,47285
2020-08-02,47333
2020-08-05,47698
2020-08-06,47734
2020-08-07,47853
2020-08-08,47889
2020-08-09,47925
2020-08-10,48340
2020-08-16,49053
2020-08-17,49090
2020-08-18,49129
2020-08-19,49206
2020-08-20,49243
2020-08-21,49316
2020-08-22,49355
2020-08-23,49383
2020-08-25,49480
2020-08-26,49516
2020-08-27,49552
2020-08-28,49588
2020-08-29,49834
2020-08-30,49984
2020-08-31,50059
2020-09-01,50096
2020-09-02,50170
2020-09-03,50208
2020-09-04,50246
2020-09-05,50332
2020-09-07,50378
2020-09-08,50419
2020-09-09,50472
2020-09-10,50518
2020-09-11,50554
2020-09-12,50625
2020-09-13,50664
2020-09-14,50702
2020-09-16,50721
2020-09-18,50722
2020-09-20,50742
2020-09-21,50747
2020-09-22,50731
2020-09-24,50747
2020-09-25,50713
2020-09-26,50690
2020-09-28,50652
2020-09-29,50629
2020-09-30,50608
2020-10-01,50569
2020-10-02,50678
2020-10-03,50569
2020-10-04,50533
2020-10-05,50495
2020-10-06,50470
2020-10-07,50445
2020-10-09,50435
2020-10-10,50425
2020-10-11,50431
2020-10-13,50430
2020-10-14,50427
2020-10-15,50441
2020-10-17,50436
2020-10-18,50408
2020-10-19,50329
2020-10-21,50256
2020-10-22,50219
2020-10-23,50183
2020-10-24,50106
2020-10-25,50069
2020-10-26,50033
2020-10-27,50785
2020-10-28,51116
2020-10-30,51152
2020-10-31,51166
2020-11-01,51163
2020-11-03,51180
2020-11-04,51172
2020-11-05,51161
2020-11-07,51173
2020-11-08,51210
2020-11-09,51205
2020-11-10,51193
2020-11-12,51194
2020-11-13,51200
2020-11-14,51229
2020-11-16,51241
2020-11-17,51240
2020-11-18,51236
2020-11-20,51233
2020-11-21,51227
2020-11-22,51201
2020-11-24,51193
2020-11-25,51182
2020-11-26,51180
2020-11-28,51196
2020-11-29,51189
2020-11-30,51184
2020-12-02,51186
2020-12-03,51191
2020-12-04,51198
2020-12-06,51201
2020-12-07,51214
2020-12-08,51208
2020-12-10,51188
2020-12-11,51176
2020-12-12,51175
2020-12-14,51178
2020-12-15,51170
2020-12-16,51169
2020-12-18,51169
2020-12-19,51179
2020-12-20,51210
2020-12-21,51246
2020-12-23,51275
2020-12-24,51359
2020-12-25,51432
2020-12-26,51577
2020-12-27,51613
2020-12-28,51688
2020-12-29,51724
2020-12-30,51761
2020-12-31,51870
2021-01-01,52056
2021-01-02,52207
2021-01-03,52244
2021-01-04,52264
2021-01-05,52266
2021-01-07,52284
2021-01-08,52287
2021-01-09,52287
2021-01-11,52295
2021-01-12,52289
2021-01-13,52299
2021-01-15,52318
2021-01-16,52358
2021-01-17,52432
2021-01-19,52454
2021-01-20,52462
2021-01-21,52498
2021-01-22,52517
2021-01-24,52523
2021-01-25,52546
2021-01-26,52547
2021-01-28,52571
2021-01-29,52593
2021-01-30,52629
2021-01-31,52630
2021-02-02,52621
2021-02-03,52652
2021-02-04,52665
2021-02-06,52680
2021-02-07,52700
2021-02-08,52710
2021-02-10,52701
2021-02-11,52719
2021-02-12,52737
2021-02-14,52758
2021-02-15,52765
2021-02-16,52780
2021-02-17,53110
2021-02-18,53256
2021-02-19,53410
2021-02-20,53560
2021-02-21,53671
2021-02-22,53707
2021-02-23,53781
2021-02-24,53817
2021-02-25,53854
2021-02-26,53890
2021-02-27,53926
2021-02-28,53956
2021-03-02,53970
2021-03-03,53978
2021-03-04,54004
2021-03-06,54036
2021-03-07,54073
2021-03-08,54080
2021-03-09,54089
2021-03-11,54087
2021-03-12,54098
2021-03-13,54126
2021-03-14,54198
2021-03-16,54194
2021-03-17,54194
2021-03-18,54181
2021-03-20,54188
2021-03-21,54198
2021-03-23,54207
2021-03-24,54221
2021-03-25,54256
2021-03-27,54260
2021-03-28,54280
2021-03-29,54293
2021-03-31,54302
2021-04-01,54291
2021-04-03,54287
2021-04-04,54299
2021-04-05,54310
2021-04-07,54321
2021-04-08,54388
2021-04-09,54462
2021-04-11,54498
2021-04-12,54509
2021-04-13,54497
2021-04-15,54498
2021-04-16,54502
2021-04-17,54523
2021-04-18,54559
2021-04-19,54595
2021-04-21,54606
2021-04-22,54613
2021-04-23,54636
2021-04-25,54656
2021-04-26,54657
2021-04-27,54657
2021-04-29,54659
2021-04-30,54696
2021-05-01,54700
2021-05-03,54697
2021-05-04,54693
2021-05-05,54675
2021-05-07,54666
2021-05-08,54677
2021-05-09,54670
2021-05-11,54681
2021-05-12,54676
2021-05-13,54674
2021-05-15,54666
2021-05-16,54648
2021-05-17,54640
2021-05-19,54625
2021-05-20,54627
2021-05-21,54623
2021-05-23,54616
2021-05-24,54612
2021-05-25,54599
2021-05-27,54593
2021-05-28,54584
2021-05-30,54581
2021-05-31,54569
2021-06-01,54556
2021-06-03,54548
2021-06-04,54546
2021-06-05,54539
2021-06-07,54537
2021-06-08,54531
2021-06-09,54510
2021-06-11,54494
2021-06-12,54497
2021-06-13,54482
2021-06-15,54451
2021-06-16,54443
2021-06-17,54430
2021-06-19,54421
2021-06-20,54395
2021-06-21,54383
2021-06-23,54368
2021-06-24,54365
2021-06-25,54361
2021-06-27,54347
2021-06-28,54325
2021-06-29,54314
2021-07-01,54306
2021-07-02,54296
2021-07-04,54277
2021-07-05,54268
2021-07-06,54264
2021-07-08,54243
2021-07-09,54243
2021-07-10,54247
2021-07-12,54250
2021-07-13,54229
2021-07-14,54249
2021-07-15,54212
2021-07-16,54180
2021-07-18,54162
2021-07-19,54157
2021-07-20,54180
2021-07-22,54184
2021-07-23,54186
2021-07-24,54192
2021-07-26,54189
2021-07-27,54173
2021-07-29,54151
2021-07-30,54158
2021-07-31,54155
2021-08-02,54135
2021-08-03,54132
2021-08-04,54109
2021-08-06,54113
2021-08-07,54100
2021-08-08,54074
2021-08-10,54056
2021-08-11,54039
2021-08-12,54016
2021-08-14,53997
2021-08-15,53979
2021-08-16,53963
2021-08-18,53959
2021-08-19,53995
2021-08-20,53992
2021-08-22,53986
2021-08-23,53983
2021-08-24,53994
2021-08-26,53994
2021-08-27,53993
2021-08-28,53996
2021-08-30,54003
2021-08-31,54007
2021-09-01,54005
2021-09-03,54008
2021-09-04,53995
2021-09-06,53988
2021-09-07,53974
2021-09-08,53976
2021-09-10,53958
2021-09-11,53951
2021-09-12,53968
2021-09-14,53974
2021-09-15,53973
2021-09-16,54038
2021-09-17,54111
2021-09-18,54147
2021-09-20,54158
2021-09-21,54149
2021-09-22,54156
2021-09-24,54151
2021-09-25,54149
2021-09-26,54149
2021-09-28,54147
2021-09-29,54138
2021-09-30,54127
2021-10-02,54121
2021-10-03,54124
2021-10-05,54122
2021-10-06,54101
2021-10-07,54078
2021-10-09,54062
2021-10-10,54053
2021-10-11,54046
2021-10-13,54048
2021-10-14,54043
2021-10-15,54047
2021-10-17,54039
2021-10-18,54070
2021-10-19,54078
2021-10-21,54080
2021-10-22,54086
2021-10-23,54072
2021-10-25,54057
2021-10-26,54058
2021-10-27,54056
2021-10-29,54062
2021-11-02,54082
2021-11-03,54073
2021-11-04,54083
2021-11-06,54082
2021-11-07,54055
2021-11-09,54046
2021-11-10,54034
2021-11-11,54030
2021-11-13,54151
2021-11-14,54232
2021-11-15,54268
2021-11-17,54285
2021-11-18,54276
2021-11-19,54272
2021-11-21,54272
2021-11-22,54200
2021-12-05,53991
2021-12-07,54007
2021-12-08,54017
2021-12-09,54054
2021-12-11,54059
2021-12-12,54096
2021-12-13,54126
2021-12-14,54129
2021-12-16,54130
2021-12-17,54116
2021-12-18,54109
2021-12-20,54112
2021-12-21,54106
2021-12-22,54092
2021-12-24,54093
2021-12-25,54088
2021-12-26,54125
2021-12-28,54139
2021-12-29,54150
2021-12-30,54144
2022-01-01,54131
2022-01-02,54145
2022-01-03,54145
2022-01-05,54141
2022-01-06,54153
2022-01-07,54146
2022-01-09,54143
2022-01-10,54141
2022-01-11,54138
2022-01-13,54141
2022-01-14,54153
2022-01-16,54178
2022-01-17,54216
2022-01-18,54289
2022-01-19,54325
2022-01-21,54349
2022-01-22,54375
2022-01-23,54414
2022-01-25,54436
2022-01-26,54471
2022-01-27,54496
2022-01-29,54508
2022-01-30,54494
2022-02-01,54555
2022-02-04,54541
2022-02-05,54531
2022-02-06,54503
2022-02-08,54489
2022-02-09,54489
2022-02-10,54678
2022-02-12,54697
2022-02-13,54698
2022-02-14,54758
2022-02-16,54783
2022-02-17,54794
2022-02-18,54779
2022-02-20,54781
2022-02-21,54762
2022-02-22,54754
2022-02-24,54751
2022-02-25,54753
2022-02-26,54743
2022-02-28,54724
2022-03-01,54707
2022-03-02,54701
2022-03-04,54741
2022-03-06,54810
2022-03-07,54838
2022-03-09,54837
2022-03-10,54839
2022-03-11,54837
2022-03-13,54861
2022-03-15,54873
2022-03-16,54872
2022-03-17,54869
2022-03-19,54861
2022-03-20,54853
2022-03-21,54844
2022-03-23,54836
2022-03-24,54835
2022-03-25,54823
2022-03-27,54811
2022-03-28,54798
2022-03-29,54777
2022-03-31,54770
2022-04-01,54757
2022-04-02,54749
2022-04-04,54718
2022-04-05,54711
2022-04-06,54695
2022-04-08,54683
2022-04-09,54684
2022-04-10,57982
2022-04-11,57870
2022-04-12,57834
2022-04-13,57797
2022-04-14,57763
2022-04-15,57727
2022-04-17,57691
2022-04-18,57655
2022-04-19,57619
2022-04-20,57581
2022-04-21,57557
2022-04-22,57524
2022-04-24,57468
2022-04-26,57443
2022-04-27,57419
2022-04-28,57393
2022-04-30,57368
2022-05-01,57346
2022-05-02,57318
2022-05-04,57304
2022-05-05,57307
2022-05-07,57294
2022-05-08,57274
2022-05-09,57243
2022-05-11,57205
2022-05-13,57191
2022-05-14,57177
2022-05-15,57194
2022-05-17,57175
2022-05-18,57176
2022-05-19,57164
2022-05-21,57155
2022-05-22,57148
2022-05-23,57128
2022-05-25,57142
2022-05-26,57132
2022-05-27,57121
2022-05-28,57162
2022-05-30,57158
2022-05-31,57167
2022-06-01,57162
2022-06-03,57168
2022-06-04,57163
2022-06-05,57049
2022-06-07,57029
2022-06-08,57031
2022-06-09,57005
2022-06-11,56993
2022-06-12,56982
2022-06-13,56975
2022-06-15,56968
2022-06-16,56958
2022-06-17,56940
2022-06-19,56924
2022-06-20,56915
2022-06-21,56906
2022-06-23,56930
2022-06-25,56924
2022-06-26,56945
2022-06-28,56942
2022-06-29,56949
2022-06-30,56931
2022-07-02,56945
2022-07-03,56929
2022-07-04,56924
2022-07-06,56926
2022-07-07,56917
2022-07-08,56843
2022-07-09,56730
2022-07-10,56706
2022-07-12,56700
2022-07-13,56710
2022-07-14,56725
2022-07-16,56723
2022-07-17,56705
2022-07-19,56681
2022-07-20,56675
2022-07-21,56688
2022-07-23,56706
2022-07-24,56705
2022-07-25,56723
2022-07-27,56724
2022-07-28,56743
2022-07-29,56763
2022-07-31,56767
2022-08-01,56764
2022-08-02,56764
2022-08-04,56770
2022-08-05,56766
2022-08-06,56773
2022-08-08,56781
2022-08-09,56792
2022-08-10,56801
2022-08-12,56792
2022-08-13,56781
2022-08-14,56786
2022-08-16,56796
2022-08-17,56791
2022-08-18,56797
2022-08-20,56811
2022-08-21,56816
2022-08-22,56821
2022-08-24,56826
2022-08-25,56844
2022-08-26,56880
2022-08-28,56912
2022-08-29,56939
2022-08-30,56952
2022-08-31,56991
2022-09-02,56980
2022-09-03,56970
2022-09-04,56983
2022-09-05,57019
2022-09-07,57011
2022-09-08,57016
2022-09-09,57022
