,follower
2022-08-24,5747
2022-08-25,7430
2022-08-26,7922
2022-08-27,8316
2022-08-28,8720
2022-08-29,8992
2022-08-30,9658
2022-08-31,10790
2022-09-01,11401
2022-09-02,12460
2022-09-03,13347
2022-09-04,14991
2022-09-05,15405
2022-09-06,15708
2022-09-07,15956
2022-09-08,16525
2022-09-09,17008
2022-09-10,17473
