,follower
2021-11-09,35338
2021-11-10,35320
2021-11-11,35300
2021-11-13,35287
2021-11-14,35260
2021-11-15,35237
2021-11-17,35227
2021-11-18,35206
2021-11-19,35188
2021-11-21,35118
2021-11-22,35082
2021-12-05,34675
2021-12-07,34648
2021-12-08,34626
2021-12-09,34598
2021-12-11,34569
2021-12-12,34533
2021-12-13,34498
2021-12-15,34476
2021-12-16,34461
2021-12-17,34446
2021-12-19,34417
2021-12-20,34404
2021-12-21,34383
2021-12-23,34366
2021-12-24,34346
2021-12-26,34320
2021-12-27,34294
2021-12-28,34265
2021-12-30,34243
2021-12-31,34218
2022-01-01,34187
2022-01-03,34150
2022-01-04,34124
2022-01-06,34094
2022-01-07,34073
2022-01-08,34053
2022-01-10,34020
2022-01-11,34001
2022-01-13,33972
2022-01-14,33946
2022-01-15,33918
2022-01-17,33889
2022-01-18,33860
2022-01-19,33839
2022-01-21,33804
2022-01-22,33768
2022-01-23,33733
2022-01-25,33704
2022-01-26,33681
2022-01-27,33662
2022-01-28,33628
2022-01-29,33594
2022-01-30,33559
2022-02-01,33527
2022-02-04,33476
2022-02-05,33448
2022-02-06,33416
2022-02-07,33382
2022-02-09,33353
2022-02-10,33328
2022-02-11,33260
2022-02-13,33225
2022-02-14,33201
2022-02-15,33170
2022-02-17,33156
2022-02-18,33133
2022-02-19,33114
2022-02-21,33091
2022-02-22,33077
2022-02-23,33057
2022-02-25,33043
2022-02-26,33031
2022-02-28,32998
2022-03-01,32995
2022-03-02,32978
2022-03-04,32970
2022-03-05,32958
2022-03-06,32930
2022-03-08,32916
2022-03-09,32914
2022-03-10,32888
2022-03-12,32878
2022-03-13,32871
2022-03-14,32854
2022-03-16,32840
2022-03-17,32815
2022-03-18,32798
2022-03-20,32785
2022-03-21,32774
2022-03-22,32763
2022-03-24,32749
2022-03-25,32741
2022-03-26,32715
2022-03-28,32686
2022-03-29,32661
2022-03-30,32649
2022-04-01,32634
2022-04-02,32621
2022-04-03,32602
2022-04-05,32582
2022-04-06,32563
2022-04-07,32545
2022-04-09,32529
2022-04-10,32510
2022-04-11,32485
2022-04-13,32471
2022-04-14,32467
2022-04-15,32455
2022-04-17,32436
2022-04-18,32408
2022-04-19,32393
2022-04-21,32382
2022-04-22,32368
2022-04-23,32348
2022-04-25,32329
2022-04-26,32317
2022-04-27,32309
2022-04-29,32290
2022-04-30,32273
2022-05-01,32241
2022-05-03,32208
2022-05-04,32202
2022-05-05,32183
2022-05-07,32168
2022-05-08,32135
2022-05-09,32120
2022-05-10,32087
2022-05-12,32056
2022-05-13,32029
2022-05-14,31996
2022-05-16,31982
2022-05-17,31975
2022-05-18,31966
2022-05-20,31951
2022-05-21,31940
2022-05-23,31915
2022-05-24,31908
2022-05-25,31899
2022-05-27,31891
2022-05-28,31877
2022-05-29,31857
2022-05-31,31845
2022-06-01,31836
2022-06-02,31823
2022-06-04,31810
2022-06-05,31797
2022-06-06,31776
2022-06-08,31766
2022-06-09,31750
2022-06-10,31731
2022-06-12,31717
2022-06-13,31699
2022-06-14,31675
2022-06-16,31657
2022-06-17,31645
2022-06-18,31628
2022-06-20,31605
2022-06-21,31588
2022-06-22,31573
2022-06-24,31561
2022-06-25,31546
2022-06-26,31531
2022-06-28,31509
2022-06-29,31501
2022-06-30,31481
2022-07-02,31460
2022-07-03,31450
2022-07-04,31418
2022-07-05,31405
2022-07-07,31387
2022-07-08,31355
2022-07-09,31345
2022-07-10,31313
2022-07-11,31282
2022-07-13,31266
2022-07-14,31251
2022-07-15,31239
2022-07-17,31221
2022-07-18,31199
2022-07-19,31191
2022-07-21,31178
2022-07-22,31165
2022-07-23,31157
2022-07-25,31150
2022-07-26,31117
2022-07-27,31093
2022-07-28,31069
2022-07-30,31038
2022-07-31,31025
2022-08-01,31007
2022-08-03,30993
2022-08-04,30974
2022-08-05,30966
2022-08-07,30959
2022-08-08,30943
2022-08-09,30939
2022-08-11,30927
2022-08-12,30912
2022-08-13,30903
2022-08-15,30897
2022-08-16,30882
2022-08-17,30865
2022-08-19,30856
2022-08-20,30857
2022-08-21,30849
2022-08-23,30839
2022-08-24,30840
2022-08-25,30833
2022-08-27,30826
2022-08-28,30815
2022-08-29,30812
2022-08-31,30813
2022-09-01,30808
2022-09-02,30799
2022-09-04,30799
2022-09-05,30793
2022-09-06,30786
2022-09-08,30783
2022-09-09,30781
