,follower
2020-02-27,16661
2020-02-28,16756
2020-02-29,16813
2020-03-01,16849
2020-03-02,16891
2020-03-03,16939
2020-03-04,16968
2020-03-05,17029
2020-03-06,17091
2020-03-07,17166
2020-03-08,17218
2020-03-09,17265
2020-03-10,17327
2020-03-11,17350
2020-03-12,17386
2020-03-13,17435
2020-03-14,17475
2020-03-15,17542
2020-03-16,17571
2020-03-17,17600
2020-03-18,17649
2020-03-19,17971
2020-03-20,18486
2020-03-21,18547
2020-03-22,18569
2020-03-23,18625
2020-03-24,18674
2020-03-25,18713
2020-03-26,18777
2020-03-27,18851
2020-03-28,18879
2020-03-29,18911
2020-03-30,18939
2020-03-31,18975
2020-04-01,18996
2020-04-02,19050
2020-04-03,19138
2020-04-04,19293
2020-04-05,19359
2020-04-06,19415
2020-04-07,19451
2020-04-08,19534
2020-04-09,19581
2020-04-10,19618
2020-04-11,19703
2020-04-12,19839
2020-04-13,19906
2020-04-14,19960
2020-04-15,19991
2020-04-16,20029
2020-04-17,20097
2020-04-18,20203
2020-04-19,20230
2020-04-20,20248
2020-04-21,20283
2020-04-22,20316
2020-04-23,20359
2020-04-24,20376
2020-04-25,20426
2020-04-26,20471
2020-04-27,20679
2020-04-28,20862
2020-04-29,20923
2020-04-30,20965
2020-05-01,21015
2020-05-02,21055
2020-05-03,21115
2020-05-04,21162
2020-05-05,21186
2020-05-06,21272
2020-05-07,21352
2020-05-08,21426
2020-05-09,21504
2020-05-10,21546
2020-05-11,21612
2020-05-12,21668
2020-05-13,21713
2020-05-14,21769
2020-05-15,21835
2020-05-16,21889
2020-05-17,21948
2020-05-18,21983
2020-05-19,22016
2020-05-20,22072
2020-05-21,22098
2020-05-22,22150
2020-05-23,22196
2020-05-24,22218
2020-05-25,22298
2020-05-26,22326
2020-05-27,22367
2020-05-28,22395
2020-05-29,22447
2020-05-30,22466
2020-05-31,22519
2020-06-01,22584
2020-06-02,22637
2020-06-03,22655
2020-06-04,22712
2020-06-05,22787
2020-06-06,22854
2020-06-07,22897
2020-06-08,22931
2020-06-09,22943
2020-06-10,22955
2020-06-11,22982
2020-06-12,22998
2020-06-13,23010
2020-06-14,23038
2020-06-15,23048
2020-06-16,23053
2020-06-17,23066
2020-06-18,23094
2020-06-19,23135
2020-06-20,23198
2020-06-21,23226
2020-06-22,23224
2020-06-23,23238
2020-06-24,23278
2020-06-25,23300
2020-06-26,23359
2020-06-27,23395
2020-06-28,23462
2020-06-29,23477
2020-06-30,23504
2020-07-01,23526
2020-07-02,23549
2020-07-03,23579
2020-07-04,23631
2020-07-05,23679
2020-07-06,23705
2020-07-07,23702
2020-07-08,23716
2020-07-09,23778
2020-07-10,23831
2020-07-11,23875
2020-07-12,23881
2020-07-13,23937
2020-07-14,23962
2020-07-15,23977
2020-07-16,24014
2020-07-17,24026
2020-07-18,24022
2020-07-19,24027
2020-07-20,24079
2020-07-21,24112
2020-07-22,24182
2020-07-23,24229
2020-07-24,24247
2020-07-25,24329
2020-07-26,24732
2020-07-27,24764
2020-07-28,24773
2020-07-29,24800
2020-07-30,24867
2020-07-31,24958
2020-08-01,25054
2020-08-02,25193
2020-08-03,25219
2020-08-05,25343
2020-08-06,25369
2020-08-07,25425
2020-08-08,25487
2020-08-09,25540
2020-08-10,25789
2020-08-16,26670
2020-08-17,27002
2020-08-18,27031
2020-08-19,27062
2020-08-20,27118
2020-08-21,27175
2020-08-22,27261
2020-08-23,27292
2020-08-24,27320
2020-08-25,27380
2020-08-26,27409
2020-08-27,27437
2020-08-28,27465
2020-08-29,27495
2020-08-30,27551
2020-08-31,27579
2020-09-01,27608
2020-09-02,27632
2020-09-04,27660
2020-09-05,27841
2020-09-06,28843
2020-09-07,28972
2020-09-08,29001
2020-09-09,29035
2020-09-11,29059
2020-09-12,29097
2020-09-13,29188
2020-09-14,29221
2020-09-15,29430
2020-09-17,29461
2020-09-19,29524
2020-09-20,29554
2020-09-21,29622
2020-09-22,29652
2020-09-23,29682
2020-09-25,29673
2020-09-26,29673
2020-09-27,29653
2020-09-29,29664
2020-09-30,29654
2020-10-01,29624
2020-10-02,29605
2020-10-03,29509
2020-10-04,29479
2020-10-05,29456
2020-10-07,29451
2020-10-08,29440
2020-10-09,29466
2020-10-11,29464
2020-10-12,29482
2020-10-13,29493
2020-10-15,29497
2020-10-16,29527
2020-10-17,29725
2020-10-19,29682
2020-10-20,29650
2020-10-21,29621
2020-10-23,29624
2020-10-24,29594
2020-10-25,29578
2020-10-26,29597
2020-10-28,29596
2020-10-29,29595
2020-10-30,29605
2020-10-31,29891
2020-11-01,30504
2020-11-02,30711
2020-11-03,30742
2020-11-05,30749
2020-11-06,30752
2020-11-07,30775
2020-11-08,30839
2020-11-09,30870
2020-11-11,30870
2020-11-12,30867
2020-11-13,30866
2020-11-15,30875
2020-11-16,30883
2020-11-18,30883
2020-11-19,30891
2020-11-20,30907
2020-11-22,30922
2020-11-23,30934
2020-11-24,30946
2020-11-26,30954
2020-11-27,30972
2020-11-28,30993
2020-11-29,31061
2020-12-01,31079
2020-12-02,31099
2020-12-03,31117
2020-12-04,31149
2020-12-06,31174
2020-12-07,31244
2020-12-08,31269
2020-12-09,31403
2020-12-10,31536
2020-12-11,31745
2020-12-12,32231
2020-12-13,32375
2020-12-14,32441
2020-12-15,32475
2020-12-16,32508
2020-12-17,32574
2020-12-18,32607
2020-12-19,32641
2020-12-20,32708
2020-12-22,32757
2020-12-24,32786
2020-12-25,32819
2020-12-26,32852
2020-12-27,32889
2020-12-28,32928
2020-12-29,32963
2020-12-31,33021
2021-01-01,33089
2021-01-03,33124
2021-01-04,33158
2021-01-05,33528
2021-01-06,33633
2021-01-07,33737
2021-01-08,33772
2021-01-09,33840
2021-01-10,33875
2021-01-11,33909
2021-01-13,33937
2021-01-14,33943
2021-01-15,33967
2021-01-16,34002
2021-01-18,34022
2021-01-19,34026
2021-01-20,34040
2021-01-22,34070
2021-01-23,34119
2021-01-24,34154
2021-01-26,34166
2021-01-27,34180
2021-01-28,34194
2021-01-30,34202
2021-01-31,34230
2021-02-01,34248
2021-02-03,34261
2021-02-04,34260
2021-02-05,34274
2021-02-07,34252
2021-02-08,34275
2021-02-09,34288
2021-02-11,34335
2021-02-13,34352
2021-02-14,34387
2021-02-15,34545
2021-02-16,34580
2021-02-17,34652
2021-02-19,34718
2021-02-20,34753
2021-02-21,34768
2021-02-23,34787
2021-02-24,34798
2021-02-25,34830
2021-02-27,34841
2021-02-28,34869
2021-03-01,34883
2021-03-03,34896
2021-03-04,34898
2021-03-05,34905
2021-03-07,34930
2021-03-08,34850
2021-03-10,34857
2021-03-11,34854
2021-03-12,34847
2021-03-14,34870
2021-03-15,34877
2021-03-16,34868
2021-03-18,34866
2021-03-19,34866
2021-03-20,34852
2021-03-22,34863
2021-03-23,34863
2021-03-24,34864
2021-03-26,34861
2021-03-27,34867
2021-03-28,34879
2021-03-30,34895
2021-03-31,34888
2021-04-01,34886
2021-04-03,34890
2021-04-04,34889
2021-04-05,34898
2021-04-07,34904
2021-04-08,34907
2021-04-09,34909
2021-04-11,34959
2021-04-13,34963
2021-04-14,34963
2021-04-15,34975
2021-04-16,35010
2021-04-17,35046
2021-04-18,35066
2021-04-20,35073
2021-04-21,35072
2021-04-22,35072
2021-04-24,35069
2021-04-25,35092
2021-04-26,35101
2021-04-28,35105
2021-04-29,35117
2021-04-30,35114
2021-05-01,35150
2021-05-02,35186
2021-05-03,35222
2021-05-04,35309
2021-05-05,35381
2021-05-07,35431
2021-05-08,35504
2021-05-09,35541
2021-05-10,35560
2021-05-12,35567
2021-05-13,35577
2021-05-15,35577
2021-05-16,35595
2021-05-17,35610
2021-05-19,35601
2021-05-20,35608
2021-05-21,35621
2021-05-23,35627
2021-05-24,35631
2021-05-25,35634
2021-05-27,35633
2021-05-28,35626
2021-05-29,35629
2021-05-31,35642
2021-06-01,35647
2021-06-02,35652
2021-06-04,35646
2021-06-05,35649
2021-06-06,35686
2021-06-07,35878
2021-06-08,35991
2021-06-09,36028
2021-06-10,36066
2021-06-11,36099
2021-06-12,36135
2021-06-13,36171
2021-06-14,36210
2021-06-15,36246
2021-06-16,36283
2021-06-18,36283
2021-06-19,36311
2021-06-21,36334
2021-06-22,36342
2021-06-23,36366
2021-06-25,36382
2021-06-26,36390
2021-06-27,36427
2021-06-29,36464
2021-06-30,36482
2021-07-01,36506
2021-07-03,36519
2021-07-04,36545
2021-07-05,36562
2021-07-07,36568
2021-07-08,36575
2021-07-09,36590
2021-07-10,36628
2021-07-11,37497
2021-07-12,38323
2021-07-13,38510
2021-07-14,38621
2021-07-16,38657
2021-07-17,38693
2021-07-18,38806
2021-07-20,38851
2021-07-21,38881
2021-07-22,38896
2021-07-24,38903
2021-07-25,38920
2021-07-26,38942
2021-07-28,38934
2021-07-29,38946
2021-07-30,38949
2021-08-01,38964
2021-08-02,38985
2021-08-03,38983
2021-08-05,38998
2021-08-06,39008
2021-08-07,39045
2021-08-08,39190
2021-08-09,39226
2021-08-10,39299
2021-08-11,39372
2021-08-12,39415
2021-08-13,39488
2021-08-14,39524
2021-08-15,39598
2021-08-16,39634
2021-08-17,39710
2021-08-18,39746
2021-08-19,39779
2021-08-20,39815
2021-08-21,39855
2021-08-22,39891
2021-08-23,40525
2021-08-24,40848
2021-08-25,41119
2021-08-26,41236
2021-08-27,41389
2021-08-28,41904
2021-08-29,42413
2021-08-30,42749
2021-08-31,42861
2021-09-01,42934
2021-09-02,43010
2021-09-03,43046
2021-09-04,43083
2021-09-05,43461
2021-09-06,43574
2021-09-07,43646
2021-09-08,43683
2021-09-09,43721
2021-09-10,43758
2021-09-11,43842
2021-09-12,43924
2021-09-13,43961
2021-09-14,44000
2021-09-15,44037
2021-09-16,44073
2021-09-17,44105
2021-09-19,44226
2021-09-20,44301
2021-09-21,44379
2021-09-23,44415
2021-09-24,44435
2021-09-25,44514
2021-09-27,44541
2021-09-28,44572
2021-09-29,44589
2021-10-01,44635
2021-10-03,44663
2021-10-04,44688
2021-10-05,44749
2021-10-07,44754
2021-10-08,44790
2021-10-09,44796
2021-10-11,44832
2021-10-12,44850
2021-10-13,44865
2021-10-15,44874
2021-10-16,44891
2021-10-17,44927
2021-10-18,44949
2021-10-20,44973
2021-10-21,45000
2021-10-22,45037
2021-10-24,45064
2021-10-25,45091
2021-10-26,45098
2021-10-28,45107
2021-10-29,45114
2021-11-02,45142
2021-11-03,45143
2021-11-05,45153
2021-11-06,45226
2021-11-07,45262
2021-11-08,45298
2021-11-10,45321
2021-11-11,45336
2021-11-13,45447
2021-11-14,45489
2021-11-15,45526
2021-11-17,45536
2021-11-18,45547
2021-11-19,45583
2021-11-20,45704
2021-11-21,45791
2021-12-05,46101
2021-12-07,46137
2021-12-08,46167
2021-12-09,46190
2021-12-11,46204
2021-12-12,46220
2021-12-13,46236
2021-12-15,46241
2021-12-16,46248
2021-12-18,46255
2021-12-19,46307
2021-12-21,46328
2021-12-22,46335
2021-12-23,46339
2021-12-25,46349
2021-12-26,46363
2021-12-27,46387
2021-12-29,46402
2021-12-30,46422
2021-12-31,46416
2022-01-02,46417
2022-01-03,46457
2022-01-04,46473
2022-01-06,46486
2022-01-07,46496
2022-01-08,46498
2022-01-10,46487
2022-01-11,46492
2022-01-12,46496
2022-01-14,46503
2022-01-15,46497
2022-01-17,46500
2022-01-18,46512
2022-01-19,46519
2022-01-21,46541
2022-01-22,46546
2022-01-23,46566
2022-01-25,46580
2022-01-26,46590
2022-01-27,46598
2022-01-29,46594
2022-01-30,46558
2022-01-31,46554
2022-02-01,46607
2022-02-04,47500
2022-02-05,47389
2022-02-07,47352
2022-02-08,47331
2022-02-09,47367
2022-02-10,47350
2022-02-11,47327
2022-02-12,47463
2022-02-13,47612
2022-02-14,47579
2022-02-16,47589
2022-02-17,47572
2022-02-18,47554
2022-02-20,47546
2022-02-21,47532
2022-02-23,47527
2022-02-24,47527
2022-02-25,47522
2022-02-27,47539
2022-02-28,47557
2022-03-01,47553
2022-03-03,47559
2022-03-04,47562
2022-03-05,47594
2022-03-07,47619
2022-03-08,47622
2022-03-09,47624
2022-03-11,47624
2022-03-12,47616
2022-03-13,47619
2022-03-15,47607
2022-03-16,47603
2022-03-17,47605
2022-03-19,47602
2022-03-20,51672
2022-03-21,51526
2022-03-22,51490
2022-03-23,51460
2022-03-24,51424
2022-03-25,51267
2022-03-26,51195
2022-03-27,51159
2022-03-29,51123
2022-03-30,51107
2022-03-31,51087
2022-04-02,51025
2022-04-04,50990
2022-04-05,50992
2022-04-06,50983
2022-04-08,50953
2022-04-09,50932
2022-04-10,53091
2022-04-11,52970
2022-04-12,52898
2022-04-13,52862
2022-04-14,52825
2022-04-15,52789
2022-04-16,52717
2022-04-18,52681
2022-04-19,52645
2022-04-20,52608
2022-04-21,52579
2022-04-23,52550
2022-04-24,52529
2022-04-25,52532
2022-04-27,52541
2022-04-28,52531
2022-04-30,52517
2022-05-01,52653
2022-05-03,52627
2022-05-04,52633
2022-05-05,52639
2022-05-07,52646
2022-05-08,52631
2022-05-09,52640
2022-05-11,52635
2022-05-12,52615
2022-05-13,52609
2022-05-14,52645
2022-05-15,52758
2022-05-16,52739
2022-05-18,52740
2022-05-19,52743
2022-05-20,52746
2022-05-22,52750
2022-05-23,52747
2022-05-25,52747
2022-05-26,52764
2022-05-27,52752
2022-05-29,52988
2022-05-30,53024
2022-05-31,53060
2022-06-02,53083
2022-06-03,53119
2022-06-04,53137
2022-06-06,53155
2022-06-07,53170
2022-06-08,53198
2022-06-10,53223
2022-06-11,53229
2022-06-12,53265
2022-06-14,53291
2022-06-15,53316
2022-06-16,53331
2022-06-18,53413
2022-06-20,53410
2022-06-21,53419
2022-06-22,53426
2022-06-24,53435
2022-06-25,53424
2022-06-26,53531
2022-06-28,53501
2022-06-29,53505
2022-06-30,53496
2022-07-02,53492
2022-07-03,53663
2022-07-04,53627
2022-07-05,53605
2022-07-06,53524
2022-07-07,53449
2022-07-08,53132
2022-07-09,52709
2022-07-10,52710
2022-07-12,52713
2022-07-13,52725
2022-07-14,52761
2022-07-15,52798
2022-07-17,52822
2022-07-18,52858
2022-07-19,52894
2022-07-20,52930
2022-07-21,52966
2022-07-22,53003
2022-07-23,53039
2022-07-24,53075
2022-07-25,53148
2022-07-26,53184
2022-07-27,53220
2022-07-28,53247
2022-07-30,53267
2022-07-31,53283
2022-08-01,53294
2022-08-03,53310
2022-08-04,53330
2022-08-05,53342
2022-08-07,53369
2022-08-08,53386
2022-08-10,53406
2022-08-11,53418
2022-08-12,53424
2022-08-14,53491
2022-08-16,53511
2022-08-17,53536
2022-08-18,53536
2022-08-20,53542
2022-08-21,53541
2022-08-22,53568
2022-08-24,53587
2022-08-25,53598
2022-08-26,53629
2022-08-28,53663
2022-08-29,53696
2022-08-30,53720
2022-09-01,53737
2022-09-02,53747
2022-09-04,53775
2022-09-05,53781
2022-09-06,53793
2022-09-08,53794
2022-09-09,53794
2022-09-10,53918
