date,434334701,480680646,7706705,14387072,480745939,420249427,666726801,741520,421267475,477342747,56748733,690608693,98181,690608704,690608687,477317922,529249,61639371,370687588,392505232,558070433,1750561,690608686,434401868,690608709,455916618,1484169431,666726799,6853766,474369808,472877684,628292885,690608706,477306079,666726803,558070436,690608691,490331391,690608690,690608698,480675481,1155425566,690608714,690608694,472845978,628292881,690608702,472821519,690608695,558070434,690608688,666726802,36795838,666726800,690608689,370689210,455965041,12485637,1405589619,690608712,176836079,690608696,370687372,322210278,1954091502,690608701,319810877,1116072703,690608692,690608711,1739085910,690608710
2019-07-19,14405.0,,,,,9737.0,,,7555.0,,,,,,,,,12056.0,,37900.0,,,,4652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-20,15158.0,,,,,10520.0,,,7725.0,,,,,,,,,12066.0,,38022.0,,,,4963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-21,15800.0,,,,,10863.0,,,7828.0,,,,,,,,,12082.0,,38216.0,,,,5325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,16129.0,,,,,11200.0,,,8123.0,,,,,,,,,12121.0,,38416.0,,,,5331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,16305.0,,,,,11390.0,,,8311.0,,,,,,,,,12126.0,,38612.0,,,,5343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,16473.0,,,,,11524.0,,,8456.0,,,,,,,,,12150.0,,38771.0,,,,5390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,16644.0,,,,,12296.0,,,8610.0,,,,,,,,,12169.0,,38889.0,,,,5466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,16918.0,,,,,12539.0,,,8757.0,,,,,,,,,12201.0,,38991.0,,,,5564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-27,17468.0,,,,,13291.0,,,9651.0,,,,,,,,,12225.0,,39558.0,,,,5677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-28,17790.0,,,,,14637.0,,,10440.0,,,,,,,,,12238.0,,40333.0,,,,5799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,18169.0,,,,,14786.0,,,10493.0,,,,,,,,,12260.0,,40522.0,,,,5910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,18442.0,,,,,14965.0,,,10599.0,,,,,,,,,12285.0,,40551.0,,,,6012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,18755.0,,,,,15057.0,,,10647.0,,,,,,,,,12368.0,,40650.0,,,,6073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,18950.0,,,,,15174.0,,,10694.0,,,,,,,,,12415.0,,40724.0,,,,6180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,20251.0,,,,,17001.0,,,10753.0,,,,,,,,,12468.0,,40825.0,,,,6319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-03,20729.0,,,,,17077.0,,,10802.0,,,,,,,,,12480.0,,40877.0,,,,6394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04,21337.0,,,,,17248.0,,,10903.0,,,,,,,,,12489.0,,40998.0,,,,6478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,21683.0,,,,,17311.0,,,10978.0,,,,,,,,,12495.0,,41042.0,,,,6589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,22124.0,,,,,17483.0,,,11044.0,,,,,,,,,12506.0,,41094.0,,,,6664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,22605.0,,,,,17803.0,,,11083.0,,,,,,,,,12523.0,,41127.0,,,,6980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,23604.0,,,,,18411.0,,,11174.0,,,,,,,,,12527.0,,41697.0,,,,7326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,24463.0,,,,,18789.0,,,11219.0,,,,,,,,,12561.0,,41930.0,,,,7556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-10,25072.0,,,,,23078.0,,,11265.0,,,,,,,,,12619.0,,42110.0,,,,7957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-11,25713.0,,,,,24074.0,,,11323.0,,,,,,,,,12940.0,,42403.0,,,,8198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
