,follower
2020-10-10,13220
2020-10-11,13292
2020-10-12,13335
2020-10-13,13366
2020-10-14,13397
2020-10-15,13455
2020-10-16,13514
2020-10-17,13559
2020-10-18,13573
2020-10-19,13603
2020-10-20,13632
2020-10-21,13662
2020-10-22,13704
2020-10-23,13733
2020-10-25,13937
2020-10-26,14043
2020-10-27,14118
2020-10-28,14869
2020-10-29,15241
2020-10-30,15509
2020-10-31,15562
2020-11-01,15634
2020-11-02,15650
2020-11-03,15683
2020-11-04,15699
2020-11-05,15749
2020-11-06,15847
2020-11-07,15913
2020-11-08,16127
2020-11-09,16144
2020-11-10,16178
2020-11-11,16271
2020-11-12,16568
2020-11-13,16640
2020-11-14,18609
2020-11-15,19267
2020-11-16,19435
2020-11-17,19495
2020-11-18,19557
2020-11-19,19659
2020-11-20,19787
2020-11-21,20033
2020-11-22,20122
2020-11-23,20189
2020-11-24,20323
2020-11-25,20493
2020-11-26,20597
2020-11-27,20683
2020-11-28,20922
2020-11-29,22441
2020-11-30,22954
2020-12-01,23162
2020-12-02,23235
2020-12-03,23285
2020-12-04,23359
2020-12-05,23593
2020-12-06,23799
2020-12-07,23874
2020-12-08,23947
2020-12-09,23998
2020-12-10,24047
2020-12-11,24073
2020-12-12,24217
2020-12-13,24324
2020-12-14,24349
2020-12-15,24357
2020-12-16,24382
2020-12-17,24432
2020-12-18,24457
2020-12-19,24557
2020-12-20,24767
2020-12-21,24955
2020-12-22,25036
2020-12-23,25118
2020-12-24,25144
2020-12-25,25249
2020-12-26,25358
2020-12-27,25467
2020-12-28,25600
2020-12-29,25652
2020-12-30,25734
2020-12-31,26053
2021-01-01,26581
2021-01-02,28503
2021-01-03,30218
2021-01-04,30280
2021-01-05,30343
2021-01-06,30374
2021-01-07,30437
2021-01-08,30638
2021-01-09,30870
2021-01-10,31033
2021-01-11,31170
2021-01-12,31235
2021-01-13,31267
2021-01-14,31334
2021-01-15,31443
2021-01-16,31997
2021-01-17,32635
2021-01-18,33087
2021-01-19,33272
2021-01-20,33341
2021-01-21,33444
2021-01-22,33479
2021-01-23,33584
2021-01-24,33653
2021-01-25,33723
2021-01-26,33869
2021-01-27,33974
2021-01-28,34082
2021-01-29,34225
2021-01-30,34332
2021-01-31,34518
2021-02-01,34630
2021-02-02,34739
2021-02-03,34813
2021-02-04,34888
2021-02-05,34964
2021-02-06,34999
2021-02-07,35029
2021-02-09,35045
2021-02-10,35081
2021-02-11,35119
2021-02-12,35157
2021-02-13,35509
2021-02-14,36738
2021-02-15,37229
2021-02-16,38147
2021-02-17,38385
2021-02-18,38615
2021-02-19,40611
2021-02-20,41754
2021-02-21,42304
2021-02-22,42972
2021-02-23,43289
2021-02-24,43977
2021-02-25,44421
2021-02-26,44725
2021-02-27,44918
2021-02-28,45400
2021-03-01,47077
2021-03-02,49530
2021-03-03,50448
2021-03-04,50688
2021-03-05,50888
2021-03-06,51299
2021-03-07,51646
2021-03-08,52286
2021-03-09,52470
2021-03-10,52735
2021-03-11,53195
2021-03-12,53766
2021-03-13,54301
2021-03-14,54787
2021-03-15,54974
2021-03-16,55123
2021-03-17,55309
2021-03-18,55500
2021-03-19,55777
2021-03-20,56077
2021-03-21,56321
2021-03-22,56471
2021-03-23,56587
2021-03-24,56739
2021-03-25,56856
2021-03-26,57054
2021-03-27,58039
2021-03-28,59541
2021-03-29,60364
2021-03-30,61195
2021-03-31,70643
2021-04-01,78333
2021-04-02,80786
2021-04-03,84815
2021-04-04,87597
2021-04-05,89352
2021-04-06,90051
2021-04-07,90717
2021-04-08,91265
2021-04-09,92126
2021-04-10,94041
2021-04-11,94916
2021-04-12,95677
2021-04-13,96311
2021-04-14,96975
2021-04-15,97734
2021-04-16,98683
2021-04-17,100126
2021-04-18,101348
2021-04-19,101747
2021-04-20,102494
2021-04-21,103212
2021-04-22,103647
2021-04-23,104143
2021-04-24,104420
2021-04-25,104571
2021-04-26,104728
2021-04-27,104874
2021-04-28,104988
2021-04-29,105727
2021-04-30,108413
2021-05-01,108571
2021-05-02,108956
2021-05-03,109718
2021-05-04,110032
2021-05-05,110181
2021-05-06,110257
2021-05-07,110369
2021-05-08,110518
2021-05-09,110780
2021-05-10,110854
2021-05-11,110928
2021-05-12,111001
2021-05-13,111110
2021-05-14,111631
2021-05-15,112045
2021-05-16,112278
2021-05-17,112351
2021-05-18,112444
2021-05-19,112556
2021-05-20,112629
2021-05-21,112791
2021-05-22,113141
2021-05-23,113934
2021-05-24,114162
2021-05-25,114302
2021-05-26,114415
2021-05-27,114524
2021-05-28,114751
2021-05-29,115064
2021-05-30,118113
2021-05-31,121210
2021-06-01,121594
2021-06-02,121863
2021-06-03,122102
2021-06-04,122564
2021-06-05,122960
2021-06-06,123233
2021-06-07,123425
2021-06-08,123574
2021-06-09,123850
2021-06-10,124166
2021-06-11,124471
2021-06-12,125216
2021-06-13,126343
2021-06-14,127063
2021-06-15,127772
2021-06-16,128776
2021-06-17,129167
2021-06-18,129207
2021-06-19,129395
2021-06-20,129510
2021-06-21,129626
2021-06-22,129700
2021-06-23,129811
2021-06-24,129922
2021-06-25,130083
2021-06-26,130234
2021-06-27,130384
2021-06-28,130457
2021-06-29,130532
2021-06-30,130605
2021-07-01,130716
2021-07-02,130794
2021-07-03,130873
2021-07-04,131425
2021-07-05,132091
2021-07-06,132488
2021-07-07,132751
2021-07-08,132973
2021-07-09,133330
2021-07-10,133516
2021-07-11,133628
2021-07-12,133873
2021-07-13,133945
2021-07-14,134095
2021-07-15,134131
2021-07-16,134204
2021-07-17,134279
2021-07-18,134351
2021-07-19,135102
2021-07-20,135699
2021-07-21,136144
2021-07-22,136342
2021-07-23,136897
2021-07-24,137457
2021-07-25,138025
2021-07-26,138606
2021-07-27,138959
2021-07-28,139151
2021-07-29,139377
2021-07-30,139835
2021-07-31,142876
2021-08-01,143107
2021-08-02,143299
2021-08-03,143604
2021-08-04,144036
2021-08-05,144538
2021-08-06,144818
2021-08-07,145084
2021-08-08,145496
2021-08-09,145824
2021-08-10,146045
2021-08-11,146275
2021-08-12,146503
2021-08-13,146621
2021-08-14,146790
2021-08-15,146909
2021-08-16,147250
2021-08-17,147595
2021-08-18,147906
2021-08-19,148106
2021-08-20,148217
2021-08-21,148291
2021-08-22,148370
2021-08-23,148486
2021-08-24,148686
2021-08-25,148835
2021-08-26,148908
2021-08-27,148946
2021-08-28,149352
2021-08-29,150593
2021-08-30,155949
2021-08-31,160918
2021-09-01,162554
2021-09-02,163605
2021-09-03,164789
2021-09-04,166636
2021-09-05,168780
2021-09-06,169455
2021-09-07,170375
2021-09-08,171154
2021-09-09,171876
2021-09-10,174023
2021-09-11,177013
2021-09-12,178492
2021-09-13,179158
2021-09-14,180143
2021-09-15,181160
2021-09-16,182059
2021-09-17,182934
2021-09-18,184272
2021-09-19,186127
2021-09-20,188148
2021-09-21,189747
2021-09-22,190357
2021-09-23,190803
2021-09-24,191380
2021-09-25,192384
2021-09-26,192975
2021-09-27,193399
2021-09-28,193602
2021-09-29,193843
2021-09-30,194366
2021-10-01,195398
2021-10-02,196045
2021-10-03,196590
2021-10-04,197008
2021-10-05,197313
2021-10-06,197512
2021-10-07,197672
2021-10-08,197746
2021-10-09,197856
2021-10-10,198197
2021-10-11,198388
2021-10-12,198541
2021-10-13,198847
2021-10-14,199092
2021-10-15,200833
2021-10-16,201193
2021-10-17,202463
2021-10-18,202612
2021-10-19,204232
2021-10-20,203754
2021-10-21,203917
2021-10-22,204354
2021-10-23,204594
2021-10-24,204860
2021-10-25,205199
2021-10-26,205553
2021-10-27,205774
2021-10-28,206137
2021-10-29,206199
2021-11-02,207747
2021-11-03,208043
2021-11-04,208124
2021-11-05,208199
2021-11-06,208403
2021-11-07,208478
2021-11-08,208606
2021-11-09,208645
2021-11-10,208963
2021-11-11,209048
2021-11-12,209123
2021-11-13,209328
2021-11-14,209799
2021-11-15,210124
2021-11-16,210423
2021-11-17,210587
2021-11-18,210818
2021-11-19,211019
2021-11-20,211264
2021-11-21,211471
2021-11-22,211679
2021-11-23,211724
2021-12-05,213029
2021-12-06,213103
2021-12-07,213357
2021-12-08,213592
2021-12-09,213730
2021-12-10,213857
2021-12-11,214852
2021-12-12,215488
2021-12-13,215572
2021-12-14,215612
2021-12-15,215679
2021-12-16,215751
2021-12-17,215869
2021-12-18,216107
2021-12-19,216331
2021-12-20,216676
2021-12-21,216822
2021-12-22,216895
2021-12-23,216967
2021-12-24,217045
2021-12-25,217228
2021-12-26,217305
2021-12-27,217379
2021-12-28,217417
2021-12-29,217490
2021-12-30,217696
2021-12-31,217955
2022-01-01,218181
2022-01-02,218342
2022-01-03,218479
2022-01-04,218595
2022-01-05,218678
2022-01-06,218720
2022-01-07,218797
2022-01-08,218993
2022-01-09,219164
2022-01-10,219202
2022-01-11,219276
2022-01-12,219487
2022-01-13,219601
2022-01-14,219723
2022-01-15,225327
2022-01-16,224825
2022-01-18,224840
2022-01-19,224926
2022-01-20,225114
2022-01-21,225336
2022-01-22,225495
2022-01-23,225771
2022-01-24,226307
2022-01-25,227126
2022-01-26,227860
2022-01-27,229084
2022-01-28,230077
2022-01-29,230792
2022-01-30,231480
2022-01-31,231708
2022-02-01,234688
2022-02-04,235469
2022-02-05,235980
2022-02-06,236304
2022-02-07,236612
2022-02-08,237037
2022-02-09,237344
2022-02-10,237611
2022-02-11,237689
2022-02-12,239015
2022-02-13,239606
2022-02-14,240577
2022-02-15,240615
2022-02-16,240802
2022-02-17,240890
2022-02-18,241038
2022-02-19,241184
2022-02-20,241223
2022-02-21,241213
2022-02-23,241250
2022-02-24,241213
2022-02-26,241226
2022-02-27,241203
2022-02-28,241276
2022-03-01,241239
2022-03-02,241314
2022-03-03,242866
2022-03-04,243547
2022-03-05,243927
2022-03-06,244226
2022-03-07,244474
2022-03-08,244510
2022-03-09,244761
2022-03-11,245515
2022-03-12,246192
2022-03-14,246142
2022-03-15,246385
2022-03-16,246643
2022-03-17,246716
2022-03-18,247481
2022-03-19,248111
2022-03-20,250696
2022-03-21,250637
2022-03-22,250928
2022-03-23,251038
2022-03-25,251480
2022-03-26,251518
2022-03-27,252077
2022-03-28,251682
2022-03-29,252005
2022-03-30,252378
2022-03-31,252339
2022-04-01,252521
2022-04-02,252701
2022-04-03,254003
2022-04-04,253884
2022-04-05,254025
2022-04-06,254097
2022-04-07,254061
2022-04-09,254495
2022-04-10,255590
2022-04-11,255891
2022-04-12,255973
2022-04-13,255936
2022-04-14,256246
2022-04-15,256229
2022-04-16,256454
2022-04-17,256267
2022-04-18,256149
2022-04-19,256113
2022-04-20,256077
2022-04-21,256040
2022-04-22,256004
2022-04-23,255967
2022-04-24,256014
2022-04-25,255900
2022-04-26,255823
2022-04-27,255786
2022-04-28,256177
2022-04-29,257494
2022-04-30,258426
2022-05-01,259264
2022-05-02,259228
2022-05-03,259256
2022-05-05,259284
